customer_id,month,licensed_seats,active_users,sessions,feature_adoption_score,support_tickets,csat_score
CUS-00908,2025-11-01,11,8,228,60.7,1,4.14
CUS-00908,2025-12-01,11,8,177,73.5,4,3.79
CUS-00908,2026-01-01,11,8,241,59.9,1,3.89
CUS-00908,2026-02-01,11,8,218,68.3,3,3.71
CUS-00908,2026-03-01,16,11,123,56.9,0,4.4
CUS-00908,2026-04-01,16,12,190,67.0,3,4.33
CUS-00908,2026-05-01,16,11,236,67.6,6,3.62
CUS-00909,2025-09-01,8,5,103,55.2,3,4.32
CUS-00909,2025-10-01,8,6,206,71.8,2,3.5
CUS-00909,2025-11-01,8,6,201,66.7,1,4.59
CUS-00909,2025-12-01,8,5,138,58.4,2,4.1
CUS-00909,2026-01-01,8,5,134,63.3,6,3.46
CUS-00909,2026-02-01,8,5,84,58.0,2,4.29
CUS-00909,2026-03-01,8,6,85,64.2,0,4.1
CUS-00909,2026-04-01,8,6,85,59.3,0,4.21
CUS-00909,2026-05-01,8,6,141,62.7,1,4.2
CUS-00909,2026-06-01,8,6,136,70.4,1,3.99
CUS-00909,2026-07-01,8,5,114,68.5,3,3.96
CUS-00909,2026-08-01,11,8,193,77.7,0,4.31
CUS-00910,2025-09-01,71,60,1913,72.4,2,4.44
CUS-00910,2025-10-01,71,59,934,81.0,1,4.64
CUS-00910,2025-11-01,71,59,1203,86.8,1,4.79
CUS-00910,2025-12-01,71,61,2189,85.1,1,4.84
CUS-00910,2026-01-01,84,75,2234,79.7,3,4.56
CUS-00910,2026-02-01,77,66,1670,87.4,1,4.65
CUS-00910,2026-03-01,77,67,1071,76.3,4,4.34
CUS-00910,2026-04-01,77,60,1063,84.9,0,5.0
CUS-00910,2026-05-01,77,61,1658,81.0,1,4.31
CUS-00910,2026-06-01,77,62,1466,81.4,0,4.64
CUS-00910,2026-07-01,77,61,923,76.0,3,4.38
CUS-00910,2026-08-01,77,64,2213,86.5,1,4.25
CUS-00911,2025-09-01,212,144,3737,73.8,3,4.15
CUS-00911,2025-10-01,227,149,1987,56.9,2,3.61
CUS-00911,2025-11-01,156,99,901,57.1,0,4.06
CUS-00911,2025-12-01,156,99,2903,55.5,2,3.89
CUS-00911,2026-01-01,156,89,2227,51.9,2,3.58
CUS-00911,2026-02-01,156,92,2156,63.8,4,3.63
CUS-00911,2026-03-01,156,92,2431,58.2,3,4.32
CUS-00911,2026-04-01,156,94,1319,54.9,1,4.22
CUS-00911,2026-05-01,156,96,2152,66.5,1,4.04
CUS-00911,2026-06-01,156,104,1118,58.7,2,4.37
CUS-00911,2026-07-01,156,98,2903,56.6,0,4.14
CUS-00911,2026-08-01,156,96,916,58.7,4,3.73
CUS-00912,2025-09-01,81,46,536,64.7,1,3.89
CUS-00912,2025-10-01,81,45,1095,73.6,3,4.01
CUS-00912,2025-11-01,117,67,1388,58.6,2,4.41
CUS-00912,2025-12-01,117,70,1677,55.4,5,3.79
CUS-00912,2026-01-01,117,72,1930,69.2,2,3.91
CUS-00912,2026-02-01,169,98,2510,60.3,2,3.63
CUS-00912,2026-03-01,169,83,561,54.9,2,3.96
CUS-00913,2025-09-01,79,50,482,63.1,2,4.32
CUS-00913,2025-10-01,79,54,1169,78.7,3,4.31
CUS-00913,2025-11-01,96,67,562,71.3,0,4.18
CUS-00914,2025-09-01,16,11,183,59.4,0,4.18
CUS-00914,2025-10-01,16,11,127,61.2,0,4.06
CUS-00914,2025-11-01,16,11,181,59.3,1,4.14
CUS-00914,2025-12-01,16,9,140,65.3,4,3.67
CUS-00914,2026-01-01,16,8,121,67.7,0,4.19
CUS-00915,2025-09-01,16,12,141,75.2,3,3.96
CUS-00915,2025-10-01,16,13,420,67.3,0,4.75
CUS-00915,2025-11-01,16,12,264,71.9,2,3.9
CUS-00915,2025-12-01,16,12,225,69.9,2,4.18
CUS-00915,2026-01-01,16,12,303,68.3,1,4.4
CUS-00915,2026-02-01,16,12,155,75.6,4,4.03
CUS-00915,2026-03-01,16,12,296,72.3,4,4.75
CUS-00915,2026-04-01,16,12,373,68.5,1,4.37
CUS-00915,2026-05-01,16,11,298,76.0,0,3.73
CUS-00915,2026-06-01,16,11,340,67.7,2,3.98
CUS-00915,2026-07-01,16,11,173,60.5,0,4.28
CUS-00915,2026-08-01,16,11,272,65.3,0,3.86
CUS-00916,2025-09-01,12,9,129,64.5,0,4.24
CUS-00916,2025-10-01,12,8,251,70.8,2,3.97
CUS-00916,2025-11-01,12,8,195,52.3,3,4.46
CUS-00916,2025-12-01,12,9,163,69.9,1,4.05
CUS-00916,2026-01-01,12,9,187,63.6,2,4.09
CUS-00916,2026-02-01,12,9,238,77.5,0,4.34
CUS-00916,2026-03-01,13,9,224,65.2,6,3.89
CUS-00916,2026-04-01,17,11,157,69.4,3,4.25
CUS-00916,2026-05-01,17,10,82,62.8,0,4.39
CUS-00916,2026-06-01,17,9,85,56.1,2,4.35
CUS-00916,2026-07-01,17,9,139,70.0,3,3.73
CUS-00916,2026-08-01,17,8,126,62.0,1,4.04
CUS-00917,2025-09-01,33,20,539,80.4,2,3.68
CUS-00917,2025-10-01,33,19,286,67.0,2,4.37
CUS-00917,2025-11-01,33,17,153,61.0,4,3.85
CUS-00917,2025-12-01,33,16,114,55.3,0,4.09
CUS-00917,2026-01-01,33,15,143,62.9,4,3.71
CUS-00917,2026-02-01,45,19,362,62.6,0,3.97
CUS-00917,2026-03-01,45,16,201,54.1,3,3.77
CUS-00917,2026-04-01,45,14,101,52.7,3,3.94
CUS-00917,2026-05-01,45,11,218,48.4,3,3.62
CUS-00917,2026-06-01,45,12,102,50.5,1,4.04
CUS-00917,2026-07-01,45,8,41,45.1,2,3.82
CUS-00917,2026-08-01,45,5,47,46.2,3,3.93
CUS-00918,2025-09-01,35,23,201,74.8,0,4.38
CUS-00918,2025-10-01,35,24,656,67.0,1,4.67
CUS-00918,2025-11-01,35,23,369,81.9,0,4.63
CUS-00918,2025-12-01,35,23,651,62.3,1,4.54
CUS-00918,2026-01-01,35,22,317,69.2,1,4.62
CUS-00918,2026-02-01,35,24,631,72.7,0,3.95
CUS-00918,2026-03-01,25,15,284,70.2,2,4.26
CUS-00918,2026-04-01,25,15,167,65.9,2,4.6
CUS-00918,2026-05-01,25,15,183,77.6,0,4.37
CUS-00918,2026-06-01,25,15,437,78.0,1,4.08
CUS-00918,2026-07-01,25,16,132,72.0,0,4.55
CUS-00918,2026-08-01,25,17,206,71.0,1,4.62
CUS-00919,2025-09-01,132,64,1435,57.8,1,3.66
CUS-00919,2025-10-01,132,67,637,58.0,3,3.7
CUS-00919,2025-11-01,178,87,1647,51.3,2,3.74
CUS-00919,2025-12-01,229,104,1598,47.7,2,3.62
CUS-00919,2026-01-01,229,98,607,49.9,1,3.3
CUS-00919,2026-02-01,229,91,2216,55.6,3,3.18
CUS-00919,2026-03-01,229,91,1777,50.4,2,3.15
CUS-00919,2026-04-01,229,91,1976,51.1,2,3.84
CUS-00919,2026-05-01,229,84,1703,46.5,1,3.69
CUS-00919,2026-06-01,229,97,1249,55.9,1,3.79
CUS-00919,2026-07-01,229,105,1481,46.0,4,3.38
CUS-00919,2026-08-01,229,96,1110,44.4,2,3.82
CUS-00920,2025-09-01,73,46,627,53.3,5,3.45
CUS-00920,2025-10-01,73,45,804,58.2,2,3.73
CUS-00920,2025-11-01,73,47,392,44.1,2,3.67
CUS-00920,2025-12-01,73,45,1008,56.5,5,3.69
CUS-00920,2026-01-01,73,44,1043,53.7,2,3.67
CUS-00920,2026-02-01,73,47,1056,51.1,2,3.76
CUS-00920,2026-03-01,73,48,654,55.9,1,3.57
CUS-00920,2026-04-01,88,57,1845,63.0,3,3.72
CUS-00920,2026-05-01,88,58,1817,63.5,3,3.84
CUS-00920,2026-06-01,88,62,1609,66.1,3,3.7
CUS-00920,2026-07-01,88,64,1780,64.7,1,3.97
CUS-00920,2026-08-01,88,64,882,64.1,1,3.92
CUS-00921,2025-10-01,12,9,169,76.9,3,4.0
CUS-00921,2025-11-01,13,10,217,77.9,2,3.56
CUS-00921,2025-12-01,13,10,190,64.8,1,4.25
CUS-00921,2026-01-01,13,10,270,70.8,0,4.46
CUS-00921,2026-02-01,16,12,223,74.7,4,4.0
CUS-00921,2026-03-01,16,12,224,59.5,3,3.97
CUS-00921,2026-04-01,16,11,329,57.8,1,4.1
CUS-00921,2026-05-01,16,10,154,74.1,3,3.94
CUS-00921,2026-06-01,16,10,306,64.1,1,3.85
CUS-00922,2025-10-01,4,3,36,77.5,2,4.35
CUS-00922,2025-11-01,4,3,56,60.1,1,4.59
CUS-00922,2025-12-01,4,3,55,77.0,2,4.51
CUS-00922,2026-01-01,4,3,78,73.5,0,4.34
CUS-00922,2026-02-01,4,3,29,77.1,2,4.64
CUS-00922,2026-03-01,4,3,86,69.1,1,3.97
CUS-00922,2026-04-01,4,3,86,69.0,0,4.44
CUS-00922,2026-05-01,4,3,94,66.7,3,4.06
CUS-00922,2026-06-01,6,4,129,70.1,1,3.75
CUS-00922,2026-07-01,6,4,107,79.3,2,4.5
CUS-00923,2025-10-01,300,181,2070,59.2,3,4.23
CUS-00923,2025-11-01,387,212,4208,62.7,4,3.95
CUS-00923,2025-12-01,387,205,5673,68.6,2,4.75
CUS-00923,2026-01-01,387,187,2867,62.3,2,4.12
CUS-00923,2026-02-01,387,189,5258,67.9,0,4.04
CUS-00923,2026-03-01,387,183,4826,63.5,1,3.91
CUS-00923,2026-04-01,387,161,1077,53.5,2,3.48
CUS-00923,2026-05-01,387,143,3604,44.5,4,3.45
CUS-00923,2026-06-01,387,113,861,51.5,5,3.54
CUS-00923,2026-07-01,387,86,1642,50.1,3,3.74
CUS-00923,2026-08-01,469,79,1190,59.2,2,3.88
CUS-00924,2025-10-01,33,21,532,59.1,1,4.38
CUS-00924,2025-11-01,33,21,489,49.9,2,3.64
CUS-00924,2025-12-01,33,21,654,55.7,3,3.59
CUS-00924,2026-01-01,33,21,204,80.3,3,3.9
CUS-00924,2026-02-01,33,22,302,61.5,1,3.71
CUS-00924,2026-03-01,33,21,513,58.8,2,3.4
CUS-00924,2026-04-01,33,20,157,60.6,2,4.06
CUS-00924,2026-05-01,33,21,667,72.7,4,3.7
CUS-00924,2026-06-01,33,22,216,62.6,1,3.59
CUS-00924,2026-07-01,33,23,432,56.3,5,3.74
CUS-00924,2026-08-01,33,25,541,51.6,2,4.29
CUS-00925,2025-10-01,8,6,127,68.9,2,4.04
CUS-00925,2025-11-01,8,7,171,74.9,2,4.26
CUS-00925,2025-12-01,8,6,104,76.9,1,4.56
CUS-00925,2026-01-01,8,6,60,77.8,1,4.52
CUS-00925,2026-02-01,8,6,204,72.7,3,3.8
CUS-00925,2026-03-01,8,6,127,61.2,3,3.99
CUS-00925,2026-04-01,8,6,110,66.4,2,4.25
CUS-00925,2026-05-01,8,5,140,67.2,2,4.28
CUS-00925,2026-06-01,11,8,77,69.7,1,4.08
CUS-00925,2026-07-01,10,7,219,69.6,1,4.71
CUS-00925,2026-08-01,10,8,228,76.3,3,4.46
CUS-00926,2025-10-01,11,8,207,64.6,2,3.88
CUS-00926,2025-11-01,11,8,78,59.6,1,4.19
CUS-00926,2025-12-01,11,7,88,70.2,2,4.61
CUS-00926,2026-01-01,11,8,149,70.6,0,4.21
CUS-00926,2026-02-01,11,7,195,67.4,2,3.89
CUS-00927,2025-10-01,4,3,28,73.2,3,4.44
CUS-00927,2025-11-01,4,2,30,69.1,3,3.9
CUS-00927,2025-12-01,4,2,52,71.0,2,4.39
CUS-00927,2026-01-01,4,2,20,66.8,0,4.42
CUS-00927,2026-02-01,4,2,25,57.4,0,4.17
CUS-00928,2025-10-01,19,12,235,47.6,1,3.67
CUS-00928,2025-11-01,19,13,287,45.5,1,3.72
CUS-00928,2025-12-01,19,13,378,66.3,2,3.56
CUS-00928,2026-01-01,19,13,295,56.8,4,3.49
CUS-00928,2026-02-01,19,14,155,71.0,3,3.18
CUS-00928,2026-03-01,19,14,123,58.3,2,3.84
CUS-00928,2026-04-01,19,13,246,50.1,2,4.23
CUS-00928,2026-05-01,27,18,443,58.9,3,3.35
CUS-00928,2026-06-01,27,19,631,52.3,4,3.95
CUS-00928,2026-07-01,27,19,329,60.9,2,3.5
CUS-00928,2026-08-01,39,25,222,48.7,2,3.39
CUS-00929,2025-10-01,24,20,355,81.5,1,4.85
CUS-00929,2025-11-01,24,20,603,71.0,3,4.5
CUS-00929,2025-12-01,24,19,198,85.4,1,4.0
CUS-00929,2026-01-01,16,12,340,84.0,1,4.75
CUS-00929,2026-02-01,16,12,122,62.0,2,4.33
CUS-00929,2026-03-01,16,12,386,75.2,0,4.92
CUS-00929,2026-04-01,16,12,294,71.9,1,4.5
CUS-00929,2026-05-01,16,12,391,79.2,4,4.54
CUS-00929,2026-06-01,16,13,203,73.6,1,4.66
CUS-00929,2026-07-01,16,12,365,81.7,1,4.4
CUS-00929,2026-08-01,16,12,329,75.2,1,4.18
CUS-00930,2025-10-01,54,24,437,52.0,1,3.48
CUS-00930,2025-11-01,41,16,123,50.8,1,3.55
CUS-00930,2025-12-01,41,16,212,41.7,5,2.88
CUS-00930,2026-01-01,41,14,93,57.5,5,3.62
CUS-00930,2026-02-01,41,12,264,46.1,1,3.12
CUS-00930,2026-03-01,41,8,67,51.1,5,3.04
CUS-00930,2026-04-01,41,7,71,29.1,0,3.41
CUS-00930,2026-05-01,41,8,53,40.2,3,3.29
CUS-00931,2025-10-01,143,102,1604,81.6,4,4.41
CUS-00931,2025-11-01,143,105,2585,62.4,4,4.12
CUS-00931,2025-12-01,143,110,2235,63.3,1,4.08
CUS-00931,2026-01-01,143,117,4063,85.2,3,4.32
CUS-00931,2026-02-01,170,132,2760,66.0,2,4.47
CUS-00931,2026-03-01,170,133,2128,69.4,2,4.69
CUS-00931,2026-04-01,170,133,2812,67.1,1,4.56
CUS-00931,2026-05-01,170,132,4514,80.5,1,4.32
CUS-00931,2026-06-01,170,141,5164,82.1,2,4.39
CUS-00931,2026-07-01,170,147,5062,66.9,0,4.77
CUS-00931,2026-08-01,170,141,2235,75.9,2,4.24
CUS-00932,2025-10-01,11,7,186,62.5,2,4.02
CUS-00932,2025-11-01,11,7,73,67.4,4,3.93
CUS-00932,2025-12-01,11,7,107,71.9,5,3.58
CUS-00932,2026-01-01,11,7,228,78.7,2,4.11
CUS-00932,2026-02-01,11,7,201,58.2,2,3.92
CUS-00932,2026-03-01,11,8,243,63.2,0,4.28
CUS-00932,2026-04-01,11,7,161,67.4,2,3.95
CUS-00932,2026-05-01,11,8,97,72.4,3,3.83
CUS-00932,2026-06-01,11,7,141,71.4,1,4.32
CUS-00932,2026-07-01,13,9,294,74.7,0,4.52
CUS-00932,2026-08-01,13,8,73,67.9,5,3.9
CUS-00933,2025-10-01,23,14,365,72.4,1,4.53
CUS-00933,2025-11-01,23,14,180,74.1,1,4.1
CUS-00933,2025-12-01,23,14,214,73.6,3,4.47
CUS-00933,2026-01-01,23,14,170,63.6,2,4.28
CUS-00933,2026-02-01,23,14,415,66.5,3,4.17
CUS-00933,2026-03-01,23,13,95,60.7,0,3.85
CUS-00933,2026-04-01,23,14,418,71.8,1,4.62
CUS-00933,2026-05-01,23,13,373,79.1,1,4.29
CUS-00933,2026-06-01,23,14,145,56.5,0,4.86
CUS-00933,2026-07-01,23,13,136,66.6,2,4.41
CUS-00933,2026-08-01,23,14,426,68.6,2,4.31
CUS-00934,2025-10-01,41,28,356,63.4,0,4.13
CUS-00934,2025-11-01,41,29,854,67.7,2,4.14
CUS-00934,2025-12-01,41,27,293,69.7,4,3.97
CUS-00934,2026-01-01,41,26,760,61.9,0,4.33
CUS-00934,2026-02-01,41,27,831,66.5,1,4.61
CUS-00934,2026-03-01,41,28,797,80.3,1,4.13
CUS-00934,2026-04-01,41,30,318,72.3,5,3.93
CUS-00934,2026-05-01,41,28,585,69.2,4,3.61
CUS-00934,2026-06-01,27,20,396,62.5,0,4.56
CUS-00934,2026-07-01,27,20,262,68.1,1,4.31
CUS-00934,2026-08-01,27,20,280,77.1,0,4.56
CUS-00935,2025-10-01,32,22,517,76.4,3,3.93
CUS-00936,2025-10-01,15,8,207,61.8,2,3.95
CUS-00937,2025-10-01,38,28,274,68.0,3,4.25
CUS-00937,2025-11-01,38,29,285,73.6,2,4.3
CUS-00937,2025-12-01,47,38,774,81.3,1,4.21
CUS-00937,2026-01-01,47,39,660,77.3,2,4.62
CUS-00937,2026-02-01,47,39,1356,76.4,0,4.63
CUS-00937,2026-03-01,47,41,1360,73.3,1,4.72
CUS-00937,2026-04-01,47,42,747,75.7,1,4.48
CUS-00937,2026-05-01,47,43,1368,79.0,2,4.04
CUS-00937,2026-06-01,67,58,1026,75.7,0,4.59
CUS-00937,2026-07-01,67,56,1909,82.2,0,4.23
CUS-00937,2026-08-01,74,64,759,76.1,0,4.61
CUS-00938,2025-10-01,13,9,205,70.9,0,4.14
CUS-00938,2025-11-01,13,10,221,52.8,2,3.6
CUS-00938,2025-12-01,13,10,211,61.9,0,4.49
CUS-00938,2026-01-01,13,11,118,54.0,2,3.81
CUS-00938,2026-02-01,13,11,137,65.1,3,4.42
CUS-00938,2026-03-01,13,11,367,76.1,1,3.47
CUS-00938,2026-04-01,13,12,284,77.5,2,4.08
CUS-00938,2026-05-01,13,12,179,72.6,1,4.2
CUS-00938,2026-06-01,13,12,473,70.7,0,4.09
CUS-00938,2026-07-01,13,13,394,67.2,3,3.87
CUS-00938,2026-08-01,13,13,353,75.6,1,4.15
CUS-00939,2025-10-01,17,9,83,57.1,3,3.96
CUS-00939,2025-11-01,17,8,87,45.4,2,4.02
CUS-00939,2025-12-01,17,7,75,52.1,1,3.69
CUS-00939,2026-01-01,17,7,104,55.3,1,4.16
CUS-00939,2026-02-01,17,6,147,47.1,2,3.38
CUS-00939,2026-03-01,17,6,83,40.7,4,3.03
CUS-00939,2026-04-01,17,6,54,54.9,4,3.63
CUS-00939,2026-05-01,17,6,113,48.0,4,3.51
CUS-00939,2026-06-01,17,5,42,48.5,1,3.35
CUS-00939,2026-07-01,17,3,49,46.2,2,3.23
CUS-00939,2026-08-01,17,3,50,42.7,2,3.48
CUS-00940,2025-10-01,4,2,24,54.0,4,4.28
CUS-00940,2025-11-01,4,2,56,60.2,4,3.62
CUS-00940,2025-12-01,4,2,39,64.4,1,4.39
CUS-00940,2026-01-01,5,2,52,44.2,5,3.62
CUS-00941,2025-10-01,67,43,1006,62.6,2,4.1
CUS-00941,2025-11-01,67,45,1320,67.6,4,3.66
CUS-00942,2025-10-01,4,2,45,52.1,2,3.42
CUS-00942,2025-11-01,4,2,25,57.4,1,3.82
CUS-00942,2025-12-01,4,2,59,45.6,2,3.83
CUS-00943,2025-10-01,21,14,414,70.0,1,4.26
CUS-00943,2025-11-01,21,15,323,66.9,4,4.13
CUS-00943,2025-12-01,21,14,189,63.0,3,3.64
CUS-00943,2026-01-01,21,16,354,74.2,3,4.07
CUS-00943,2026-02-01,21,16,497,72.2,3,4.0
CUS-00943,2026-03-01,21,16,219,67.8,0,4.67
CUS-00943,2026-04-01,21,17,286,79.3,3,4.3
CUS-00943,2026-05-01,21,17,181,77.3,3,4.35
CUS-00943,2026-06-01,21,19,631,85.7,4,4.12
CUS-00943,2026-07-01,12,11,352,79.1,2,4.62
CUS-00943,2026-08-01,12,11,439,76.7,4,4.05
CUS-00944,2025-10-01,20,14,437,69.1,1,4.75
CUS-00944,2025-11-01,20,13,165,62.2,2,4.17
CUS-00944,2025-12-01,20,13,162,68.2,0,4.21
CUS-00944,2026-01-01,20,12,143,70.4,3,4.24
CUS-00945,2025-10-01,159,101,2784,54.3,5,3.85
CUS-00945,2025-11-01,159,103,2515,50.0,5,3.46
CUS-00945,2025-12-01,159,92,2342,61.2,2,3.73
CUS-00945,2026-01-01,159,91,2720,62.8,1,3.95
CUS-00945,2026-02-01,159,87,1585,61.7,0,4.19
CUS-00945,2026-03-01,159,77,2113,58.4,3,3.85
CUS-00945,2026-04-01,159,73,1920,56.2,2,3.82
CUS-00945,2026-05-01,159,60,650,54.6,0,3.68
CUS-00945,2026-06-01,159,55,360,63.2,3,3.66
CUS-00945,2026-07-01,159,50,281,48.6,4,3.5
CUS-00945,2026-08-01,133,45,871,58.4,1,3.76
CUS-00946,2025-10-01,3,2,48,54.7,0,4.07
CUS-00946,2025-11-01,3,2,27,72.7,6,3.71
CUS-00946,2025-12-01,3,2,61,56.4,2,4.32
CUS-00946,2026-01-01,3,2,38,64.0,0,3.75
CUS-00946,2026-02-01,3,2,49,62.2,2,4.05
CUS-00946,2026-03-01,3,2,44,68.9,4,4.01
CUS-00946,2026-04-01,3,2,68,69.9,0,4.38
CUS-00946,2026-05-01,3,2,45,67.4,2,4.15
CUS-00946,2026-06-01,3,2,26,59.8,4,4.07
CUS-00946,2026-07-01,3,2,26,76.2,2,4.13
CUS-00946,2026-08-01,2,1,13,53.2,4,3.57
CUS-00947,2025-10-01,25,16,155,78.4,2,3.98
CUS-00947,2025-11-01,27,17,236,60.5,2,4.13
CUS-00947,2025-12-01,27,16,347,72.0,3,3.95
CUS-00947,2026-01-01,27,17,435,61.0,3,3.88
CUS-00947,2026-02-01,32,20,386,65.1,3,4.15
CUS-00947,2026-03-01,32,21,580,67.0,1,4.14
CUS-00947,2026-04-01,32,23,478,63.9,5,3.87
CUS-00947,2026-05-01,32,23,323,76.9,0,4.16
CUS-00947,2026-06-01,32,24,653,65.2,0,4.46
CUS-00947,2026-07-01,32,24,439,70.0,1,4.6
CUS-00947,2026-08-01,32,24,376,65.6,1,3.98
CUS-00948,2025-10-01,19,13,142,79.0,1,4.8
CUS-00948,2025-11-01,19,12,139,81.5,3,4.11
CUS-00949,2025-10-01,8,5,91,52.9,4,3.76
CUS-00949,2025-11-01,8,5,135,68.1,2,3.94
CUS-00949,2025-12-01,8,5,149,70.9,5,3.78
CUS-00949,2026-01-01,8,5,122,69.3,2,4.16
CUS-00949,2026-02-01,8,6,184,70.5,0,4.26
CUS-00949,2026-03-01,8,5,113,51.0,1,4.04
CUS-00949,2026-04-01,8,6,170,68.9,5,3.35
CUS-00949,2026-05-01,8,6,120,63.2,0,3.53
CUS-00949,2026-06-01,8,6,195,67.2,1,4.17
CUS-00949,2026-07-01,8,6,108,68.1,1,3.84
CUS-00949,2026-08-01,9,6,57,70.8,1,4.27
CUS-00950,2025-10-01,42,33,342,74.1,3,4.41
CUS-00950,2025-11-01,42,33,668,68.8,1,4.38
CUS-00950,2025-12-01,42,34,695,65.4,4,4.37
CUS-00950,2026-01-01,42,37,445,73.5,2,3.77
CUS-00950,2026-02-01,42,40,1359,80.6,1,4.66
CUS-00950,2026-03-01,42,39,688,74.6,1,4.54
CUS-00950,2026-04-01,42,41,529,79.1,3,4.05
CUS-00950,2026-05-01,57,57,2201,72.7,1,4.5
CUS-00950,2026-06-01,57,57,1869,78.2,1,4.62
CUS-00950,2026-07-01,57,57,631,83.8,1,4.28
CUS-00951,2025-10-01,4,2,41,68.9,3,4.23
CUS-00951,2025-11-01,4,2,30,60.7,3,3.99
CUS-00951,2025-12-01,4,2,15,54.9,3,4.01
CUS-00951,2026-01-01,4,1,19,48.7,5,3.38
CUS-00951,2026-02-01,4,1,7,58.7,0,3.4
CUS-00951,2026-03-01,4,1,9,53.8,2,3.22
CUS-00951,2026-04-01,4,1,5,56.0,2,3.35
CUS-00951,2026-05-01,4,1,17,46.6,2,3.14
CUS-00951,2026-06-01,4,1,10,49.5,0,3.87
CUS-00951,2026-07-01,4,1,8,47.2,1,2.77
CUS-00952,2025-10-01,26,19,223,83.0,1,4.11
CUS-00952,2025-11-01,26,20,353,69.3,1,4.74
CUS-00952,2025-12-01,26,20,451,64.3,0,4.06
CUS-00952,2026-01-01,26,19,188,75.8,1,4.48
CUS-00952,2026-02-01,26,20,694,71.2,1,3.55
CUS-00952,2026-03-01,26,18,499,64.6,3,4.23
CUS-00952,2026-04-01,26,19,279,60.8,2,4.15
CUS-00952,2026-05-01,26,18,220,70.6,3,3.91
CUS-00952,2026-06-01,26,18,438,57.1,3,4.05
CUS-00952,2026-07-01,26,19,441,65.9,3,3.85
CUS-00952,2026-08-01,26,17,290,73.4,2,4.09
CUS-00953,2025-10-01,24,18,195,75.5,1,4.63
CUS-00953,2025-11-01,21,17,531,86.6,1,4.18
CUS-00953,2025-12-01,30,24,345,73.0,2,4.48
CUS-00953,2026-01-01,30,24,769,76.5,3,4.09
CUS-00953,2026-02-01,30,24,680,77.7,2,4.34
CUS-00953,2026-03-01,30,23,792,79.8,0,4.85
CUS-00953,2026-04-01,30,24,511,71.8,1,4.29
CUS-00953,2026-05-01,30,22,275,62.5,0,4.32
CUS-00953,2026-06-01,30,23,632,76.5,1,4.36
CUS-00953,2026-07-01,30,22,735,80.8,0,4.86
CUS-00953,2026-08-01,30,22,463,80.0,2,4.48
CUS-00954,2025-10-01,16,10,298,68.2,2,4.34
CUS-00954,2025-11-01,14,8,114,70.4,2,4.64
CUS-00955,2025-10-01,12,7,190,59.9,3,3.44
CUS-00955,2025-11-01,12,7,187,56.9,4,3.49
CUS-00955,2025-12-01,12,6,111,41.2,4,2.97
CUS-00955,2026-01-01,12,4,88,45.2,7,3.13
CUS-00956,2025-10-01,5,3,61,58.7,3,3.58
CUS-00956,2025-11-01,5,4,102,66.9,2,3.71
CUS-00957,2025-10-01,59,38,895,57.3,3,3.71
CUS-00957,2025-11-01,59,40,1066,69.2,1,3.77
CUS-00957,2025-12-01,59,39,570,68.4,5,3.61
CUS-00957,2026-01-01,59,38,1066,53.7,0,3.69
CUS-00957,2026-02-01,59,34,758,68.2,1,3.85
CUS-00957,2026-03-01,59,33,360,54.9,3,3.3
CUS-00957,2026-04-01,78,43,323,52.2,6,3.5
CUS-00957,2026-05-01,78,45,1276,55.4,3,3.55
CUS-00957,2026-06-01,78,45,1270,50.2,2,3.38
CUS-00957,2026-07-01,78,44,548,56.1,7,3.42
CUS-00957,2026-08-01,78,43,878,49.2,2,3.35
CUS-00958,2025-10-01,274,147,2573,57.0,2,3.43
CUS-00958,2025-11-01,274,174,2150,54.6,0,4.09
CUS-00958,2025-12-01,274,171,4851,62.2,2,3.85
CUS-00958,2026-01-01,274,165,2311,47.7,2,3.92
CUS-00958,2026-02-01,274,171,4991,50.9,4,3.6
CUS-00958,2026-03-01,274,166,1235,60.2,1,4.11
CUS-00958,2026-04-01,274,153,4285,57.7,2,3.95
CUS-00958,2026-05-01,274,168,4510,54.0,2,3.67
CUS-00958,2026-06-01,274,169,2253,59.7,1,4.3
CUS-00958,2026-07-01,274,163,3969,55.7,3,4.12
CUS-00958,2026-08-01,346,208,3980,59.9,3,3.96
CUS-00959,2025-10-01,127,74,1035,66.7,0,3.93
CUS-00959,2025-11-01,127,71,1685,62.1,0,3.95
CUS-00959,2025-12-01,127,67,1020,58.7,1,3.76
CUS-00959,2026-01-01,127,67,1380,47.5,3,4.05
CUS-00959,2026-02-01,127,59,1551,54.6,3,3.45
CUS-00959,2026-03-01,127,56,709,42.8,2,3.95
CUS-00959,2026-04-01,127,52,1094,56.9,3,3.46
CUS-00959,2026-05-01,127,51,519,59.7,1,4.12
CUS-00959,2026-06-01,127,45,839,53.2,4,3.55
CUS-00959,2026-07-01,127,32,467,40.8,1,3.6
CUS-00959,2026-08-01,127,24,433,44.8,1,3.64
CUS-00960,2025-10-01,2,2,31,75.6,2,4.85
CUS-00960,2025-11-01,2,2,30,78.4,1,4.91
CUS-00960,2025-12-01,2,2,60,90.6,3,4.86
CUS-00960,2026-01-01,2,2,64,83.4,2,4.68
CUS-00960,2026-02-01,2,2,47,90.4,2,4.95
CUS-00960,2026-03-01,2,2,35,79.8,1,5.0
CUS-00960,2026-04-01,2,2,47,84.3,0,5.0
