order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI0022367,O0010932,P00179,1,49.48,0.00
OI0022368,O0010932,P00173,1,77.82,0.00
OI0022369,O0010933,P00188,1,166.85,0.00
OI0022370,O0010933,P00013,1,66.51,0.00
OI0022371,O0010933,P00187,1,164.80,4.75
OI0022372,O0010934,P00180,1,219.47,0.00
OI0022373,O0010935,P00179,1,49.48,6.47
OI0022374,O0010936,P00187,1,164.80,90.64
OI0022375,O0010936,P00087,1,437.19,0.00
OI0022376,O0010937,P00178,1,226.66,83.23
OI0022377,O0010938,P00110,1,411.22,152.36
OI0022378,O0010938,P00098,1,126.60,0.00
OI0022379,O0010938,P00180,1,219.47,0.00
OI0022380,O0010939,P00095,1,396.85,82.47
OI0022381,O0010940,P00014,1,87.12,28.95
OI0022382,O0010940,P00118,1,26.40,0.00
OI0022383,O0010941,P00081,3,425.20,0.00
OI0022384,O0010941,P00051,1,43.18,0.00
OI0022385,O0010941,P00049,1,45.89,22.14
OI0022386,O0010942,P00031,1,90.94,0.00
OI0022387,O0010943,P00112,1,172.61,16.92
OI0022388,O0010943,P00123,1,135.84,0.00
OI0022389,O0010943,P00126,1,33.23,0.00
OI0022390,O0010944,P00090,1,290.67,0.00
OI0022391,O0010944,P00013,1,66.51,0.00
OI0022392,O0010945,P00135,1,140.35,0.00
OI0022393,O0010945,P00135,1,140.35,0.00
OI0022394,O0010946,P00126,1,33.23,5.25
OI0022395,O0010947,P00103,1,111.90,0.00
OI0022396,O0010947,P00002,1,81.68,11.30
OI0022397,O0010948,P00119,1,192.22,0.00
OI0022398,O0010948,P00066,3,111.95,0.00
OI0022399,O0010948,P00126,1,33.23,0.00
OI0022400,O0010948,P00180,1,219.47,0.00
OI0022401,O0010949,P00012,1,88.93,0.00
OI0022402,O0010949,P00169,1,50.39,13.63
OI0022403,O0010949,P00064,1,93.30,0.00
OI0022404,O0010950,P00105,1,393.89,0.00
OI0022405,O0010951,P00091,1,437.76,0.00
OI0022406,O0010951,P00175,1,241.41,0.00
OI0022407,O0010951,P00171,3,68.19,41.61
OI0022408,O0010951,P00126,1,33.23,6.56
OI0022409,O0010952,P00054,1,59.52,0.00
OI0022410,O0010953,P00088,1,384.21,0.00
OI0022411,O0010953,P00111,2,166.13,0.00
OI0022412,O0010953,P00107,1,109.03,0.00
OI0022413,O0010954,P00088,1,384.21,0.00
OI0022414,O0010955,P00103,1,111.90,32.91
OI0022415,O0010955,P00042,3,98.30,45.71
OI0022416,O0010956,P00136,1,29.59,11.10
OI0022417,O0010956,P00170,2,216.26,164.70
OI0022418,O0010956,P00013,1,66.51,0.00
OI0022419,O0010956,P00131,2,107.23,0.00
OI0022420,O0010957,P00090,1,290.67,0.00
OI0022421,O0010957,P00119,3,192.22,59.97
OI0022422,O0010957,P00174,2,211.86,70.68
OI0022423,O0010957,P00122,1,54.16,0.00
OI0022424,O0010958,P00080,1,49.77,3.83
OI0022425,O0010958,P00142,1,138.70,0.00
OI0022426,O0010958,P00005,1,51.99,0.00
OI0022427,O0010959,P00100,1,386.68,17.25
OI0022428,O0010959,P00149,1,72.73,0.00
OI0022429,O0010959,P00097,1,260.61,0.00
OI0022430,O0010960,P00130,1,206.19,0.00
OI0022431,O0010960,P00163,1,39.36,9.90
OI0022432,O0010961,P00133,2,184.72,0.00
OI0022433,O0010962,P00021,1,52.72,22.58
OI0022434,O0010963,P00154,1,38.78,0.00
OI0022435,O0010964,P00119,2,192.22,0.00
OI0022436,O0010964,P00063,1,36.53,3.29
OI0022437,O0010964,P00169,2,50.39,3.94
OI0022438,O0010965,P00151,1,57.14,0.00
OI0022439,O0010966,P00068,1,106.66,0.00
OI0022440,O0010967,P00161,1,61.46,0.00
OI0022441,O0010968,P00120,1,97.95,5.07
OI0022442,O0010968,P00152,1,28.36,0.00
OI0022443,O0010969,P00008,1,83.50,0.00
OI0022444,O0010969,P00021,1,52.72,10.11
OI0022445,O0010969,P00047,1,95.89,0.00
OI0022446,O0010970,P00155,1,44.92,1.85
OI0022447,O0010970,P00158,1,70.58,0.00
OI0022448,O0010971,P00162,3,63.36,29.35
OI0022449,O0010972,P00074,2,128.17,0.00
OI0022450,O0010973,P00076,2,83.39,0.00
OI0022451,O0010973,P00089,1,337.55,0.00
OI0022452,O0010973,P00009,1,73.72,13.61
OI0022453,O0010974,P00054,2,59.52,12.51
OI0022454,O0010974,P00062,1,120.05,22.87
OI0022455,O0010975,P00144,2,174.00,0.00
OI0022456,O0010976,P00025,3,125.94,166.20
OI0022457,O0010977,P00056,1,105.15,0.00
OI0022458,O0010977,P00011,1,133.12,58.00
OI0022459,O0010977,P00105,1,393.89,0.00
OI0022460,O0010977,P00087,1,437.19,214.53
OI0022461,O0010978,P00101,1,112.24,0.00
OI0022462,O0010978,P00055,1,40.68,6.11
OI0022463,O0010978,P00050,2,116.54,0.00
OI0022464,O0010978,P00051,2,43.18,0.00
OI0022465,O0010979,P00076,1,83.39,9.15
OI0022466,O0010980,P00066,1,111.95,38.16
OI0022467,O0010980,P00108,2,119.88,0.00
OI0022468,O0010981,P00100,2,386.68,0.00
OI0022469,O0010981,P00062,1,120.05,0.00
OI0022470,O0010982,P00130,1,206.19,0.00
OI0022471,O0010983,P00024,1,35.49,0.00
OI0022472,O0010983,P00178,1,226.66,0.00
OI0022473,O0010984,P00150,2,59.37,0.00
OI0022474,O0010985,P00145,1,66.69,7.84
OI0022475,O0010985,P00157,1,19.98,0.00
OI0022476,O0010986,P00080,1,49.77,0.00
OI0022477,O0010987,P00184,1,208.78,0.00
OI0022478,O0010988,P00051,1,43.18,0.00
OI0022479,O0010988,P00031,1,90.94,0.00
OI0022480,O0010988,P00163,1,39.36,0.00
OI0022481,O0010988,P00022,1,40.61,0.00
OI0022482,O0010988,P00022,1,40.61,0.00
OI0022483,O0010989,P00021,1,52.72,23.99
OI0022484,O0010989,P00059,1,129.93,0.00
OI0022485,O0010989,P00186,1,272.93,129.29
OI0022486,O0010990,P00034,2,41.79,0.00
OI0022487,O0010990,P00001,1,38.97,15.57
OI0022488,O0010990,P00076,1,83.39,0.00
OI0022489,O0010991,P00012,2,88.93,25.33
OI0022490,O0010991,P00070,2,81.65,0.00
OI0022491,O0010992,P00080,1,49.77,0.00
OI0022492,O0010993,P00068,1,106.66,0.00
OI0022493,O0010994,P00055,1,40.68,0.00
OI0022494,O0010995,P00015,1,66.55,0.00
OI0022495,O0010996,P00187,1,164.80,0.00
OI0022496,O0010997,P00049,2,45.89,24.46
OI0022497,O0010998,P00035,1,131.59,38.33
OI0022498,O0010998,P00098,1,126.60,41.17
OI0022499,O0010998,P00106,1,104.67,0.00
OI0022500,O0010999,P00089,1,337.55,0.00
OI0022501,O0010999,P00093,1,161.57,0.00
OI0022502,O0010999,P00020,1,131.49,0.00
OI0022503,O0011000,P00080,2,49.77,0.00
OI0022504,O0011001,P00139,1,53.02,0.00
OI0022505,O0011002,P00144,1,174.00,59.25
OI0022506,O0011002,P00136,1,29.59,0.00
OI0022507,O0011002,P00109,2,186.86,0.00
OI0022508,O0011003,P00093,1,161.57,0.00
OI0022509,O0011004,P00109,1,186.86,0.00
OI0022510,O0011004,P00107,1,109.03,30.27
OI0022511,O0011005,P00006,1,31.44,0.00
OI0022512,O0011006,P00123,1,135.84,0.00
OI0022513,O0011007,P00179,1,49.48,0.00
OI0022514,O0011007,P00085,1,166.79,0.00
OI0022515,O0011008,P00002,2,81.68,17.66
OI0022516,O0011008,P00069,1,148.15,0.00
OI0022517,O0011008,P00115,1,110.04,0.00
OI0022518,O0011009,P00133,1,184.72,0.00
OI0022519,O0011009,P00127,1,194.09,0.00
OI0022520,O0011009,P00116,1,38.00,0.00
OI0022521,O0011010,P00137,1,31.33,0.00
OI0022522,O0011011,P00028,4,31.99,0.00
OI0022523,O0011011,P00047,2,95.89,60.10
OI0022524,O0011012,P00137,1,31.33,0.00
OI0022525,O0011013,P00149,1,72.73,7.52
OI0022526,O0011013,P00031,1,90.94,0.00
OI0022527,O0011014,P00160,2,65.82,0.00
OI0022528,O0011015,P00033,1,44.67,0.00
OI0022529,O0011015,P00109,1,186.86,74.20
OI0022530,O0011016,P00158,1,70.58,0.00
OI0022531,O0011016,P00013,1,66.51,0.00
OI0022532,O0011017,P00188,1,166.85,60.62
OI0022533,O0011017,P00176,4,169.90,0.00
OI0022534,O0011017,P00182,1,47.86,0.00
OI0022535,O0011018,P00155,1,44.92,0.00
OI0022536,O0011018,P00156,1,17.16,0.00
OI0022537,O0011018,P00170,1,216.26,0.00
OI0022538,O0011018,P00189,1,180.08,0.00
OI0022539,O0011019,P00106,1,104.67,0.00
OI0022540,O0011020,P00106,1,104.67,16.56
OI0022541,O0011020,P00032,1,34.46,0.00
OI0022542,O0011020,P00088,2,384.21,0.00
OI0022543,O0011021,P00130,1,206.19,0.00
OI0022544,O0011022,P00002,2,81.68,0.00
OI0022545,O0011022,P00009,1,73.72,21.52
OI0022546,O0011023,P00062,1,120.05,0.00
OI0022547,O0011023,P00038,1,83.70,12.93
OI0022548,O0011023,P00185,1,245.75,0.00
OI0022549,O0011023,P00151,1,57.14,0.00
OI0022550,O0011024,P00159,1,18.13,0.00
OI0022551,O0011025,P00159,1,18.13,0.00
OI0022552,O0011025,P00152,1,28.36,0.00
OI0022553,O0011025,P00148,1,75.06,0.00
OI0022554,O0011025,P00156,1,17.16,2.59
OI0022555,O0011026,P00106,1,104.67,0.00
OI0022556,O0011026,P00059,1,129.93,24.18
OI0022557,O0011027,P00159,2,18.13,0.00
OI0022558,O0011027,P00018,1,62.01,0.00
OI0022559,O0011028,P00171,1,68.19,6.35
OI0022560,O0011028,P00122,2,54.16,0.00
OI0022561,O0011029,P00146,1,45.85,0.00
OI0022562,O0011030,P00177,1,276.02,0.00
OI0022563,O0011030,P00185,1,245.75,0.00
OI0022564,O0011031,P00188,3,166.85,0.00
OI0022565,O0011032,P00171,1,68.19,0.00
OI0022566,O0011033,P00168,1,67.15,10.74
OI0022567,O0011034,P00173,3,77.82,0.00
OI0022568,O0011034,P00187,1,164.80,0.00
OI0022569,O0011034,P00002,1,81.68,0.00
OI0022570,O0011035,P00053,1,103.71,0.00
OI0022571,O0011035,P00028,1,31.99,0.00
OI0022572,O0011035,P00125,1,100.06,0.48
OI0022573,O0011036,P00127,1,194.09,31.31
OI0022574,O0011037,P00131,1,107.23,28.80
OI0022575,O0011038,P00011,1,133.12,0.00
OI0022576,O0011039,P00144,1,174.00,0.00
OI0022577,O0011039,P00137,1,31.33,0.00
OI0022578,O0011039,P00029,1,116.07,0.00
OI0022579,O0011039,P00101,1,112.24,0.00
OI0022580,O0011040,P00158,1,70.58,21.36
OI0022581,O0011040,P00046,1,117.17,0.00
OI0022582,O0011040,P00018,1,62.01,13.19
OI0022583,O0011041,P00157,1,19.98,0.00
OI0022584,O0011041,P00141,1,169.49,0.00
OI0022585,O0011042,P00023,1,49.85,16.80
OI0022586,O0011042,P00065,1,94.68,0.00
OI0022587,O0011043,P00025,2,125.94,0.00
OI0022588,O0011044,P00111,2,166.13,0.00
OI0022589,O0011044,P00142,1,138.70,0.00
OI0022590,O0011044,P00112,3,172.61,0.00
OI0022591,O0011045,P00130,1,206.19,0.00
OI0022592,O0011046,P00136,1,29.59,0.00
OI0022593,O0011047,P00161,1,61.46,0.00
OI0022594,O0011047,P00025,1,125.94,51.53
OI0022595,O0011048,P00106,1,104.67,0.00
OI0022596,O0011048,P00029,1,116.07,0.00
OI0022597,O0011049,P00090,1,290.67,0.00
OI0022598,O0011049,P00101,1,112.24,0.00
OI0022599,O0011049,P00125,1,100.06,0.00
OI0022600,O0011049,P00095,1,396.85,40.00
OI0022601,O0011049,P00014,1,87.12,0.00
OI0022602,O0011050,P00149,2,72.73,0.00
OI0022603,O0011050,P00158,1,70.58,0.00
OI0022604,O0011051,P00011,1,133.12,7.71
OI0022605,O0011052,P00008,1,83.50,0.00
OI0022606,O0011052,P00164,1,55.17,0.00
OI0022607,O0011053,P00047,1,95.89,0.00
OI0022608,O0011053,P00053,1,103.71,29.03
OI0022609,O0011054,P00032,3,34.46,42.47
OI0022610,O0011054,P00026,1,34.19,12.24
OI0022611,O0011055,P00107,2,109.03,46.75
OI0022612,O0011056,P00089,2,337.55,0.00
OI0022613,O0011056,P00093,2,161.57,0.00
OI0022614,O0011057,P00037,1,116.64,0.00
OI0022615,O0011057,P00180,1,219.47,0.00
OI0022616,O0011058,P00058,1,156.81,0.00
OI0022617,O0011058,P00178,1,226.66,0.00
OI0022618,O0011058,P00177,2,276.02,133.37
OI0022619,O0011059,P00174,1,211.86,10.38
OI0022620,O0011059,P00034,2,41.79,0.00
OI0022621,O0011059,P00190,4,189.90,0.00
OI0022622,O0011060,P00163,1,39.36,0.00
OI0022623,O0011061,P00160,1,65.82,0.00
OI0022624,O0011061,P00038,1,83.70,0.00
OI0022625,O0011062,P00047,1,95.89,0.00
OI0022626,O0011062,P00161,1,61.46,0.00
OI0022627,O0011063,P00154,1,38.78,0.00
OI0022628,O0011064,P00012,2,88.93,0.00
OI0022629,O0011064,P00033,2,44.67,0.00
OI0022630,O0011064,P00055,1,40.68,0.00
OI0022631,O0011064,P00049,1,45.89,0.00
OI0022632,O0011065,P00022,2,40.61,0.00
OI0022633,O0011065,P00182,1,47.86,5.80
OI0022634,O0011066,P00023,1,49.85,0.00
OI0022635,O0011067,P00083,1,103.49,10.28
OI0022636,O0011067,P00064,2,93.30,54.23
OI0022637,O0011068,P00151,1,57.14,0.00
OI0022638,O0011068,P00022,2,40.61,13.08
OI0022639,O0011068,P00083,1,103.49,0.00
OI0022640,O0011069,P00121,3,95.77,0.00
OI0022641,O0011070,P00142,1,138.70,41.15
OI0022642,O0011070,P00137,1,31.33,3.97
OI0022643,O0011070,P00022,2,40.61,38.86
OI0022644,O0011071,P00120,1,97.95,0.00
OI0022645,O0011071,P00103,1,111.90,37.22
OI0022646,O0011071,P00155,1,44.92,0.00
OI0022647,O0011072,P00188,1,166.85,0.00
OI0022648,O0011073,P00041,2,125.23,47.69
OI0022649,O0011074,P00182,1,47.86,0.00
OI0022650,O0011074,P00026,1,34.19,0.00
OI0022651,O0011075,P00161,1,61.46,0.00
OI0022652,O0011075,P00181,1,235.91,0.00
OI0022653,O0011076,P00139,1,53.02,22.71
OI0022654,O0011076,P00117,1,134.40,0.00
OI0022655,O0011077,P00114,1,111.53,35.34
OI0022656,O0011077,P00091,1,437.76,5.69
OI0022657,O0011077,P00177,1,276.02,0.00
OI0022658,O0011078,P00151,1,57.14,0.00
OI0022659,O0011079,P00064,1,93.30,24.91
OI0022660,O0011079,P00059,3,129.93,52.00
OI0022661,O0011080,P00141,1,169.49,14.75
OI0022662,O0011081,P00163,2,39.36,0.00
OI0022663,O0011082,P00008,1,83.50,0.00
OI0022664,O0011083,P00093,1,161.57,51.06
OI0022665,O0011084,P00186,1,272.93,0.00
OI0022666,O0011085,P00063,1,36.53,0.00
OI0022667,O0011085,P00007,1,116.94,0.00
OI0022668,O0011086,P00139,1,53.02,0.00
OI0022669,O0011087,P00101,2,112.24,0.00
OI0022670,O0011087,P00042,1,98.30,0.00
OI0022671,O0011088,P00185,1,245.75,135.16
OI0022672,O0011088,P00185,1,245.75,0.00
OI0022673,O0011088,P00188,3,166.85,0.00
OI0022674,O0011089,P00005,1,51.99,0.00
OI0022675,O0011089,P00123,1,135.84,0.00
OI0022676,O0011090,P00168,1,67.15,0.00
OI0022677,O0011090,P00149,1,72.73,22.41
OI0022678,O0011091,P00106,1,104.67,1.41
OI0022679,O0011091,P00098,1,126.60,0.00
OI0022680,O0011091,P00106,1,104.67,0.00
OI0022681,O0011092,P00176,1,169.90,0.00
OI0022682,O0011092,P00096,1,448.18,0.00
OI0022683,O0011093,P00098,1,126.60,0.00
OI0022684,O0011093,P00085,1,166.79,0.00
OI0022685,O0011094,P00171,1,68.19,0.00
OI0022686,O0011095,P00163,1,39.36,8.74
OI0022687,O0011095,P00101,1,112.24,0.00
OI0022688,O0011096,P00013,2,66.51,4.79
OI0022689,O0011097,P00037,1,116.64,45.75
OI0022690,O0011098,P00028,1,31.99,10.59
OI0022691,O0011099,P00090,1,290.67,105.63
OI0022692,O0011099,P00183,1,274.44,100.17
OI0022693,O0011099,P00059,1,129.93,0.00
OI0022694,O0011099,P00166,1,74.32,20.81
OI0022695,O0011099,P00060,1,139.31,38.39
OI0022696,O0011100,P00091,1,437.76,160.79
OI0022697,O0011100,P00155,1,44.92,0.00
OI0022698,O0011101,P00018,1,62.01,34.11
OI0022699,O0011101,P00048,2,122.50,115.96
OI0022700,O0011101,P00158,2,70.58,44.83
OI0022701,O0011101,P00131,1,107.23,0.00
OI0022702,O0011102,P00069,1,148.15,50.37
OI0022703,O0011102,P00082,1,477.87,0.00
OI0022704,O0011102,P00077,1,105.21,0.00
OI0022705,O0011102,P00062,3,120.05,66.09
OI0022706,O0011103,P00068,1,106.66,0.00
OI0022707,O0011104,P00068,1,106.66,28.37
OI0022708,O0011105,P00006,1,31.44,5.90
OI0022709,O0011106,P00139,1,53.02,0.00
OI0022710,O0011106,P00077,1,105.21,24.38
OI0022711,O0011107,P00078,1,128.93,0.00
OI0022712,O0011108,P00141,4,169.49,102.10
OI0022713,O0011108,P00092,1,209.32,0.00
OI0022714,O0011108,P00047,1,95.89,22.01
OI0022715,O0011109,P00114,1,111.53,19.91
OI0022716,O0011109,P00187,1,164.80,0.00
OI0022717,O0011109,P00163,1,39.36,12.13
OI0022718,O0011110,P00118,1,26.40,0.00
OI0022719,O0011111,P00094,1,384.95,0.00
OI0022720,O0011112,P00064,1,93.30,0.00
OI0022721,O0011113,P00190,1,189.90,0.00
OI0022722,O0011113,P00190,1,189.90,0.00
OI0022723,O0011113,P00176,1,169.90,0.00
OI0022724,O0011114,P00079,1,67.74,0.00
OI0022725,O0011114,P00171,1,68.19,35.86
OI0022726,O0011114,P00186,1,272.93,10.48
OI0022727,O0011114,P00187,1,164.80,85.30
OI0022728,O0011115,P00161,1,61.46,5.23
OI0022729,O0011115,P00032,2,34.46,0.00
OI0022730,O0011116,P00051,1,43.18,0.00
OI0022731,O0011116,P00043,1,107.20,21.72
OI0022732,O0011117,P00036,1,67.23,0.00
OI0022733,O0011118,P00012,1,88.93,0.00
OI0022734,O0011119,P00028,1,31.99,0.00
OI0022735,O0011120,P00107,1,109.03,21.99
OI0022736,O0011121,P00028,1,31.99,5.08
OI0022737,O0011122,P00175,2,241.41,0.00
OI0022738,O0011123,P00181,1,235.91,0.00
OI0022739,O0011123,P00018,1,62.01,8.61
OI0022740,O0011123,P00072,1,58.95,18.91
OI0022741,O0011123,P00184,1,208.78,31.15
OI0022742,O0011124,P00055,1,40.68,6.78
OI0022743,O0011124,P00005,1,51.99,14.49
OI0022744,O0011124,P00132,3,68.52,0.00
OI0022745,O0011125,P00004,1,33.94,0.00
OI0022746,O0011126,P00035,1,131.59,72.37
OI0022747,O0011127,P00165,1,59.82,0.00
OI0022748,O0011128,P00164,1,55.17,12.23
OI0022749,O0011129,P00070,2,81.65,21.41
OI0022750,O0011130,P00047,1,95.89,0.00
OI0022751,O0011130,P00095,1,396.85,66.27
OI0022752,O0011131,P00077,1,105.21,25.89
OI0022753,O0011132,P00038,1,83.70,0.00
OI0022754,O0011133,P00061,1,44.28,0.00
OI0022755,O0011133,P00072,1,58.95,0.00
OI0022756,O0011133,P00064,1,93.30,26.77
OI0022757,O0011133,P00039,1,25.56,2.08
OI0022758,O0011133,P00058,1,156.81,0.00
OI0022759,O0011134,P00159,1,18.13,1.66
OI0022760,O0011135,P00175,1,241.41,0.00
OI0022761,O0011136,P00179,1,49.48,22.81
OI0022762,O0011136,P00171,1,68.19,0.00
OI0022763,O0011136,P00172,1,93.79,43.20
OI0022764,O0011137,P00128,1,22.27,0.00
OI0022765,O0011137,P00162,1,63.36,0.00
OI0022766,O0011137,P00071,1,122.76,0.00
OI0022767,O0011137,P00074,1,128.17,0.00
OI0022768,O0011137,P00132,1,68.52,0.00
OI0022769,O0011138,P00099,3,472.93,62.57
OI0022770,O0011139,P00105,1,393.89,121.95
OI0022771,O0011139,P00091,3,437.76,0.00
OI0022772,O0011139,P00091,2,437.76,386.10
OI0022773,O0011139,P00127,1,194.09,0.00
OI0022774,O0011140,P00106,1,104.67,0.00
OI0022775,O0011140,P00082,2,477.87,269.71
OI0022776,O0011141,P00040,1,113.30,0.00
OI0022777,O0011141,P00101,1,112.24,26.44
OI0022778,O0011142,P00032,1,34.46,8.74
OI0022779,O0011143,P00008,4,83.50,0.00
OI0022780,O0011144,P00114,3,111.53,67.49
OI0022781,O0011145,P00045,1,70.92,0.00
OI0022782,O0011145,P00102,1,243.13,0.00
OI0022783,O0011145,P00038,1,83.70,0.00
OI0022784,O0011145,P00137,1,31.33,0.00
OI0022785,O0011146,P00038,1,83.70,0.00
OI0022786,O0011146,P00102,2,243.13,0.00
OI0022787,O0011146,P00094,3,384.95,0.00
OI0022788,O0011146,P00152,1,28.36,6.83
OI0022789,O0011146,P00121,1,95.77,0.00
OI0022790,O0011147,P00022,1,40.61,6.65
OI0022791,O0011147,P00187,1,164.80,31.34
OI0022792,O0011148,P00141,1,169.49,0.00
OI0022793,O0011148,P00058,2,156.81,0.00
OI0022794,O0011149,P00034,4,41.79,7.10
OI0022795,O0011149,P00122,1,54.16,0.00
OI0022796,O0011149,P00183,1,274.44,0.00
OI0022797,O0011150,P00089,1,337.55,145.52
OI0022798,O0011150,P00031,1,90.94,0.00
OI0022799,O0011150,P00081,1,425.20,20.45
OI0022800,O0011151,P00013,1,66.51,8.83
OI0022801,O0011152,P00107,1,109.03,0.00
OI0022802,O0011153,P00010,1,28.00,0.00
OI0022803,O0011154,P00111,1,166.13,29.19
OI0022804,O0011154,P00144,1,174.00,0.00
OI0022805,O0011155,P00140,1,50.12,0.00
OI0022806,O0011155,P00133,1,184.72,0.00
OI0022807,O0011156,P00175,1,241.41,0.00
OI0022808,O0011157,P00173,2,77.82,4.23
OI0022809,O0011157,P00153,1,34.78,3.80
OI0022810,O0011158,P00020,1,131.49,24.44
OI0022811,O0011159,P00118,2,26.40,6.69
OI0022812,O0011159,P00103,1,111.90,17.09
OI0022813,O0011160,P00096,2,448.18,0.00
OI0022814,O0011160,P00049,1,45.89,0.00
OI0022815,O0011160,P00019,1,65.52,11.92
OI0022816,O0011160,P00015,4,66.55,20.18
OI0022817,O0011161,P00079,1,67.74,0.00
OI0022818,O0011161,P00144,1,174.00,36.68
OI0022819,O0011162,P00101,1,112.24,0.00
OI0022820,O0011163,P00048,1,122.50,24.60
OI0022821,O0011164,P00052,1,64.55,0.00
OI0022822,O0011164,P00022,1,40.61,0.00
OI0022823,O0011164,P00005,1,51.99,0.00
OI0022824,O0011165,P00037,1,116.64,39.41
OI0022825,O0011165,P00032,1,34.46,7.41
OI0022826,O0011165,P00176,1,169.90,0.00
OI0022827,O0011165,P00006,1,31.44,0.00
OI0022828,O0011166,P00037,1,116.64,0.00
OI0022829,O0011166,P00131,1,107.23,0.00
OI0022830,O0011166,P00016,1,54.64,0.00
OI0022831,O0011167,P00103,2,111.90,26.92
OI0022832,O0011168,P00084,1,208.44,31.85
OI0022833,O0011168,P00084,2,208.44,59.78
OI0022834,O0011168,P00159,1,18.13,0.00
OI0022835,O0011169,P00096,1,448.18,0.00
OI0022836,O0011170,P00010,1,28.00,0.00
OI0022837,O0011170,P00161,1,61.46,0.00
OI0022838,O0011170,P00011,1,133.12,0.00
OI0022839,O0011170,P00003,1,32.59,5.64
OI0022840,O0011170,P00138,1,76.21,0.00
OI0022841,O0011171,P00095,1,396.85,104.41
OI0022842,O0011171,P00133,2,184.72,0.00
OI0022843,O0011172,P00007,2,116.94,29.98
OI0022844,O0011173,P00040,1,113.30,0.00
OI0022845,O0011173,P00095,1,396.85,0.00
OI0022846,O0011173,P00188,1,166.85,0.00
OI0022847,O0011173,P00058,1,156.81,0.00
OI0022848,O0011174,P00081,1,425.20,0.00
OI0022849,O0011174,P00093,1,161.57,0.00
OI0022850,O0011174,P00046,1,117.17,0.00
OI0022851,O0011174,P00176,1,169.90,28.97
OI0022852,O0011174,P00111,1,166.13,31.90
OI0022853,O0011175,P00103,1,111.90,0.00
OI0022854,O0011175,P00005,1,51.99,0.00
OI0022855,O0011175,P00097,1,260.61,0.00
OI0022856,O0011176,P00117,4,134.40,0.00
OI0022857,O0011177,P00025,1,125.94,0.00
OI0022858,O0011177,P00038,1,83.70,0.00
OI0022859,O0011177,P00160,2,65.82,0.00
OI0022860,O0011178,P00024,1,35.49,0.00
OI0022861,O0011178,P00167,1,59.63,4.12
OI0022862,O0011178,P00044,2,20.90,0.00
OI0022863,O0011179,P00067,1,78.15,0.00
OI0022864,O0011179,P00002,1,81.68,0.00
OI0022865,O0011180,P00004,1,33.94,11.30
OI0022866,O0011180,P00164,1,55.17,0.00
OI0022867,O0011180,P00180,1,219.47,8.67
OI0022868,O0011181,P00148,1,75.06,0.00
OI0022869,O0011182,P00141,1,169.49,0.00
OI0022870,O0011182,P00075,2,51.74,8.26
OI0022871,O0011182,P00151,1,57.14,0.00
OI0022872,O0011183,P00002,1,81.68,0.00
OI0022873,O0011183,P00153,1,34.78,3.93
OI0022874,O0011184,P00032,1,34.46,0.00
OI0022875,O0011185,P00111,1,166.13,0.00
OI0022876,O0011185,P00181,1,235.91,41.78
OI0022877,O0011185,P00122,1,54.16,5.07
OI0022878,O0011186,P00011,1,133.12,47.63
OI0022879,O0011187,P00142,2,138.70,36.45
OI0022880,O0011188,P00156,1,17.16,0.00
OI0022881,O0011189,P00189,1,180.08,0.00
OI0022882,O0011189,P00151,1,57.14,0.00
OI0022883,O0011189,P00190,1,189.90,0.00
OI0022884,O0011190,P00075,1,51.74,0.00
OI0022885,O0011191,P00162,2,63.36,41.97
OI0022886,O0011192,P00022,4,40.61,0.00
OI0022887,O0011192,P00170,1,216.26,29.95
OI0022888,O0011193,P00115,1,110.04,0.00
OI0022889,O0011194,P00154,1,38.78,0.00
OI0022890,O0011195,P00185,1,245.75,0.00
OI0022891,O0011195,P00184,1,208.78,105.85
OI0022892,O0011195,P00062,1,120.05,0.00
OI0022893,O0011196,P00187,1,164.80,56.71
OI0022894,O0011197,P00008,1,83.50,0.00
OI0022895,O0011198,P00047,1,95.89,7.42
OI0022896,O0011199,P00039,1,25.56,0.00
OI0022897,O0011199,P00021,1,52.72,0.00
OI0022898,O0011200,P00153,1,34.78,8.82
OI0022899,O0011200,P00111,1,166.13,0.00
OI0022900,O0011200,P00139,2,53.02,0.00
OI0022901,O0011201,P00114,1,111.53,0.00
OI0022902,O0011202,P00084,1,208.44,0.00
OI0022903,O0011203,P00122,1,54.16,13.69
OI0022904,O0011203,P00101,1,112.24,0.00
OI0022905,O0011203,P00134,1,68.67,0.00
OI0022906,O0011204,P00050,1,116.54,0.00
OI0022907,O0011204,P00008,2,83.50,61.59
OI0022908,O0011204,P00134,1,68.67,12.01
OI0022909,O0011205,P00113,1,86.78,5.39
OI0022910,O0011205,P00102,1,243.13,66.69
OI0022911,O0011205,P00083,1,103.49,0.00
OI0022912,O0011205,P00112,1,172.61,0.00
OI0022913,O0011205,P00054,1,59.52,19.34
OI0022914,O0011206,P00172,1,93.79,0.00
OI0022915,O0011206,P00060,1,139.31,40.87
OI0022916,O0011207,P00053,1,103.71,0.00
OI0022917,O0011207,P00029,1,116.07,0.00
OI0022918,O0011207,P00032,1,34.46,0.00
OI0022919,O0011207,P00089,1,337.55,0.00
OI0022920,O0011208,P00096,1,448.18,0.00
OI0022921,O0011209,P00132,1,68.52,0.00
OI0022922,O0011209,P00124,1,30.80,0.00
OI0022923,O0011210,P00169,1,50.39,0.00
OI0022924,O0011210,P00160,1,65.82,0.00
