cohort_month,first_order_experience,activity_month,period_index,cohort_customers,active_customers,orders,net_revenue,contribution_margin,active_rate,cumulative_contribution_margin,cumulative_margin_per_customer
2024-07-01,Clean,2025-08-01,13,161,3,3,1179.64,286.31,0.0186,23249.17,144.4
2024-07-01,Clean,2025-09-01,14,161,1,1,111.90,15.24,0.0062,23264.41,144.5
2024-07-01,Clean,2025-10-01,15,161,2,2,1144.20,3.5,0.0124,23267.91,144.52
2024-07-01,Clean,2025-11-01,16,161,2,2,544.55,16.38,0.0124,23284.29,144.62
2024-07-01,Clean,2025-12-01,17,161,1,1,161.57,15.41,0.0062,23299.7,144.72
2024-07-01,Clean,2026-01-01,18,161,1,1,457.51,174.05,0.0062,23473.75,145.8
2024-07-01,Clean,2026-02-01,19,161,1,1,797.45,80.9,0.0062,23554.65,146.3
2024-07-01,Clean,2026-03-01,20,161,1,1,618.60,127.25,0.0062,23681.9,147.09
2024-07-01,Clean,2026-04-01,21,161,0,0,0.00,0.0,0.0,23681.9,147.09
2024-07-01,Clean,2026-05-01,22,161,0,0,0.00,0.0,0.0,23681.9,147.09
2024-07-01,Clean,2026-06-01,23,161,0,0,0.00,0.0,0.0,23681.9,147.09
2024-08-01,Clean,2024-08-01,0,165,165,167,43626.90,12178.96,1.0,12178.96,73.81
2024-08-01,Clean,2024-09-01,1,165,13,13,3039.88,840.42,0.0788,13019.38,78.91
2024-08-01,Clean,2024-10-01,2,165,40,40,12120.45,2465.64,0.2424,15485.02,93.85
2024-08-01,Clean,2024-11-01,3,165,19,20,3835.52,918.46,0.1152,16403.48,99.42
2024-08-01,Clean,2024-12-01,4,165,15,15,5834.57,1384.4,0.0909,17787.88,107.81
2024-08-01,Clean,2025-01-01,5,165,13,13,2699.80,852.35,0.0788,18640.23,112.97
2024-08-01,Clean,2025-02-01,6,165,7,7,1372.65,458.16,0.0424,19098.39,115.75
2024-08-01,Clean,2025-03-01,7,165,13,13,4033.53,1028.28,0.0788,20126.67,121.98
2024-08-01,Clean,2025-04-01,8,165,12,12,5177.28,1586.37,0.0727,21713.04,131.59
2024-08-01,Clean,2025-05-01,9,165,3,3,567.25,222.47,0.0182,21935.51,132.94
2024-08-01,Clean,2025-06-01,10,165,2,3,1046.69,388.11,0.0121,22323.62,135.29
2024-08-01,Clean,2025-07-01,11,165,2,2,177.11,65.18,0.0121,22388.8,135.69
2024-08-01,Clean,2025-08-01,12,165,2,2,363.39,130.91,0.0121,22519.71,136.48
2024-08-01,Clean,2025-09-01,13,165,2,2,670.07,146.22,0.0121,22665.93,137.37
2024-08-01,Clean,2025-10-01,14,165,2,2,1272.86,141.35,0.0121,22807.28,138.23
2024-08-01,Clean,2025-11-01,15,165,1,1,86.87,-15.59,0.0061,22791.69,138.13
2024-08-01,Clean,2025-12-01,16,165,2,2,395.50,124.22,0.0121,22915.91,138.88
2024-08-01,Clean,2026-01-01,17,165,1,1,211.86,55.24,0.0061,22971.15,139.22
2024-08-01,Clean,2026-02-01,18,165,0,0,0.00,0.0,0.0,22971.15,139.22
2024-08-01,Clean,2026-03-01,19,165,0,0,0.00,0.0,0.0,22971.15,139.22
2024-08-01,Clean,2026-04-01,20,165,1,2,902.95,-1.61,0.0061,22969.54,139.21
2024-08-01,Clean,2026-05-01,21,165,0,0,0.00,0.0,0.0,22969.54,139.21
2024-08-01,Clean,2026-06-01,22,165,0,0,0.00,0.0,0.0,22969.54,139.21
2024-09-01,Late and returned,2024-09-01,0,16,16,16,4296.04,713.41,1.0,713.41,44.59
2024-09-01,Late and returned,2024-10-01,1,16,1,1,643.93,152.47,0.0625,865.88,54.12
2024-09-01,Late and returned,2024-11-01,2,16,1,1,146.59,69.86,0.0625,935.74,58.48
2024-09-01,Late and returned,2024-12-01,3,16,0,0,0.00,0.0,0.0,935.74,58.48
2024-09-01,Late and returned,2025-01-01,4,16,0,0,0.00,0.0,0.0,935.74,58.48
2024-09-01,Late and returned,2025-02-01,5,16,0,0,0.00,0.0,0.0,935.74,58.48
2024-09-01,Late and returned,2025-03-01,6,16,1,1,94.33,26.2,0.0625,961.94,60.12
2024-09-01,Late and returned,2025-04-01,7,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-05-01,8,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-06-01,9,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-07-01,10,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-08-01,11,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-09-01,12,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-10-01,13,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-11-01,14,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2025-12-01,15,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2026-01-01,16,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2026-02-01,17,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2026-03-01,18,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2026-04-01,19,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2026-05-01,20,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-09-01,Late and returned,2026-06-01,21,16,0,0,0.00,0.0,0.0,961.94,60.12
2024-12-01,Clean,2024-12-01,0,289,289,295,76173.52,20014.29,1.0,20014.29,69.25
2024-12-01,Clean,2025-01-01,1,289,41,42,9821.60,1882.04,0.1419,21896.33,75.77
2024-12-01,Clean,2025-02-01,2,289,54,55,20015.43,3822.27,0.1869,25718.6,88.99
2024-12-01,Clean,2025-03-01,3,289,37,38,12177.93,2189.16,0.128,27907.76,96.57
2024-12-01,Clean,2025-04-01,4,289,26,27,6648.45,1476.14,0.09,29383.9,101.67
2024-12-01,Clean,2025-05-01,5,289,25,27,7613.51,2218.09,0.0865,31601.99,109.35
2024-12-01,Clean,2025-06-01,6,289,14,15,4281.24,1387.11,0.0484,32989.1,114.15
2024-12-01,Clean,2025-07-01,7,289,18,19,7027.31,1190.37,0.0623,34179.47,118.27
2024-12-01,Clean,2025-08-01,8,289,12,12,1956.36,594.32,0.0415,34773.79,120.32
2024-12-01,Clean,2025-09-01,9,289,7,8,1627.05,414.58,0.0242,35188.37,121.76
2024-12-01,Clean,2025-10-01,10,289,6,6,3392.80,595.97,0.0208,35784.34,123.82
2024-12-01,Clean,2025-11-01,11,289,6,7,1179.29,423.92,0.0208,36208.26,125.29
2024-12-01,Clean,2025-12-01,12,289,5,5,2186.86,325.62,0.0173,36533.88,126.41
2024-12-01,Clean,2026-01-01,13,289,6,6,1146.53,338.07,0.0208,36871.95,127.58
2024-12-01,Clean,2026-02-01,14,289,3,3,602.86,174.31,0.0104,37046.26,128.19
2024-12-01,Clean,2026-03-01,15,289,3,3,779.45,184.55,0.0104,37230.81,128.83
2024-12-01,Clean,2026-04-01,16,289,1,1,50.69,26.92,0.0035,37257.73,128.92
2024-12-01,Clean,2026-05-01,17,289,3,4,604.91,164.57,0.0104,37422.3,129.49
2024-12-01,Clean,2026-06-01,18,289,0,0,0.00,0.0,0.0,37422.3,129.49
2025-01-01,Returned,2025-01-01,0,63,63,63,18994.22,1832.0,1.0,1832.0,29.08
2025-01-01,Returned,2025-02-01,1,63,8,8,3006.47,618.45,0.127,2450.45,38.9
2025-01-01,Returned,2025-03-01,2,63,11,12,2312.79,624.78,0.1746,3075.23,48.81
2025-01-01,Returned,2025-04-01,3,63,3,3,575.63,130.56,0.0476,3205.79,50.89
2025-01-01,Returned,2025-05-01,4,63,3,3,593.09,283.72,0.0476,3489.51,55.39
2025-01-01,Returned,2025-06-01,5,63,2,2,628.38,23.46,0.0317,3512.97,55.76
2025-01-01,Returned,2025-07-01,6,63,5,5,687.77,163.84,0.0794,3676.81,58.36
2025-01-01,Returned,2025-08-01,7,63,2,2,314.53,127.73,0.0317,3804.54,60.39
2025-01-01,Returned,2025-09-01,8,63,1,1,176.64,52.41,0.0159,3856.95,61.22
2025-01-01,Returned,2025-10-01,9,63,2,2,486.52,226.22,0.0317,4083.17,64.81
2025-01-01,Returned,2025-11-01,10,63,1,1,155.91,39.89,0.0159,4123.06,65.45
2025-01-01,Returned,2025-12-01,11,63,1,1,61.46,40.88,0.0159,4163.94,66.09
2025-01-01,Returned,2026-01-01,12,63,0,0,0.00,0.0,0.0,4163.94,66.09
2025-01-01,Returned,2026-02-01,13,63,0,0,0.00,0.0,0.0,4163.94,66.09
2025-01-01,Returned,2026-03-01,14,63,0,0,0.00,0.0,0.0,4163.94,66.09
2025-01-01,Returned,2026-04-01,15,63,0,0,0.00,0.0,0.0,4163.94,66.09
2025-01-01,Returned,2026-05-01,16,63,0,0,0.00,0.0,0.0,4163.94,66.09
2025-01-01,Returned,2026-06-01,17,63,0,0,0.00,0.0,0.0,4163.94,66.09
2025-05-01,Delivered late,2025-05-01,0,18,18,18,5311.86,1723.72,1.0,1723.72,95.76
2025-05-01,Delivered late,2025-06-01,1,18,3,3,406.19,81.25,0.1667,1804.97,100.28
2025-05-01,Delivered late,2025-07-01,2,18,0,0,0.00,0.0,0.0,1804.97,100.28
2025-05-01,Delivered late,2025-08-01,3,18,2,2,980.30,-170.11,0.1111,1634.86,90.83
2025-05-01,Delivered late,2025-09-01,4,18,0,0,0.00,0.0,0.0,1634.86,90.83
2025-05-01,Delivered late,2025-10-01,5,18,3,3,866.80,350.63,0.1667,1985.49,110.31
2025-05-01,Delivered late,2025-11-01,6,18,1,1,59.91,-35.22,0.0556,1950.27,108.35
2025-05-01,Delivered late,2025-12-01,7,18,1,1,43.36,23.26,0.0556,1973.53,109.64
2025-05-01,Delivered late,2026-01-01,8,18,1,1,209.80,48.54,0.0556,2022.07,112.34
2025-05-01,Delivered late,2026-02-01,9,18,1,1,246.30,85.04,0.0556,2107.11,117.06
2025-05-01,Delivered late,2026-03-01,10,18,1,1,161.57,17.14,0.0556,2124.25,118.01
2025-05-01,Delivered late,2026-04-01,11,18,0,0,0.00,0.0,0.0,2124.25,118.01
2025-05-01,Delivered late,2026-05-01,12,18,0,0,0.00,0.0,0.0,2124.25,118.01
2025-05-01,Delivered late,2026-06-01,13,18,0,0,0.00,0.0,0.0,2124.25,118.01
2025-07-01,Late and returned,2025-07-01,0,18,18,18,4895.72,154.22,1.0,154.22,8.57
2025-07-01,Late and returned,2025-08-01,1,18,1,1,289.41,172.35,0.0556,326.57,18.14
2025-07-01,Late and returned,2025-09-01,2,18,3,3,309.07,80.27,0.1667,406.84,22.6
2025-07-01,Late and returned,2025-10-01,3,18,1,1,577.73,109.69,0.0556,516.53,28.7
2025-07-01,Late and returned,2025-11-01,4,18,1,1,149.44,-3.55,0.0556,512.98,28.5
2025-07-01,Late and returned,2025-12-01,5,18,0,0,0.00,0.0,0.0,512.98,28.5
2025-07-01,Late and returned,2026-01-01,6,18,0,0,0.00,0.0,0.0,512.98,28.5
2025-07-01,Late and returned,2026-02-01,7,18,0,0,0.00,0.0,0.0,512.98,28.5
2025-07-01,Late and returned,2026-03-01,8,18,0,0,0.00,0.0,0.0,512.98,28.5
2025-07-01,Late and returned,2026-04-01,9,18,0,0,0.00,0.0,0.0,512.98,28.5
2025-07-01,Late and returned,2026-05-01,10,18,0,0,0.00,0.0,0.0,512.98,28.5
2025-07-01,Late and returned,2026-06-01,11,18,0,0,0.00,0.0,0.0,512.98,28.5
2025-08-01,Returned,2025-08-01,0,63,63,64,25572.23,4094.94,1.0,4094.94,65.0
2025-08-01,Returned,2025-09-01,1,63,10,10,1577.06,488.63,0.1587,4583.57,72.76
2025-08-01,Returned,2025-10-01,2,63,7,7,819.59,206.27,0.1111,4789.84,76.03
2025-08-01,Returned,2025-11-01,3,63,8,8,2350.80,627.51,0.127,5417.35,85.99
2025-08-01,Returned,2025-12-01,4,63,4,4,1707.86,412.11,0.0635,5829.46,92.53
2025-08-01,Returned,2026-01-01,5,63,2,2,505.19,-11.4,0.0317,5818.06,92.35
2025-08-01,Returned,2026-02-01,6,63,3,3,719.33,-7.83,0.0476,5810.23,92.23
2025-08-01,Returned,2026-03-01,7,63,2,2,494.08,47.66,0.0317,5857.89,92.98
2025-08-01,Returned,2026-04-01,8,63,1,1,20.90,2.03,0.0159,5859.92,93.01
2025-08-01,Returned,2026-05-01,9,63,0,0,0.00,0.0,0.0,5859.92,93.01
2025-08-01,Returned,2026-06-01,10,63,1,1,293.85,82.33,0.0159,5942.25,94.32
2025-09-01,Clean,2025-09-01,0,232,232,238,62340.95,18036.69,1.0,18036.69,77.74
2025-09-01,Clean,2025-10-01,1,232,28,28,7532.27,2036.11,0.1207,20072.8,86.52
2025-09-01,Clean,2025-11-01,2,232,48,48,13734.00,1994.62,0.2069,22067.42,95.12
2025-09-01,Clean,2025-12-01,3,232,30,31,7577.02,2161.02,0.1293,24228.44,104.43
2025-09-01,Clean,2026-01-01,4,232,20,20,5206.21,1177.35,0.0862,25405.79,109.51
2025-09-01,Clean,2026-02-01,5,232,17,17,4387.98,1260.69,0.0733,26666.48,114.94
2025-09-01,Clean,2026-03-01,6,232,11,12,3446.60,597.96,0.0474,27264.44,117.52
2025-09-01,Clean,2026-04-01,7,232,8,8,2441.68,507.78,0.0345,27772.22,119.71
2025-09-01,Clean,2026-05-01,8,232,6,6,1557.73,484.91,0.0259,28257.13,121.8
2025-09-01,Clean,2026-06-01,9,232,5,5,1427.09,444.58,0.0216,28701.71,123.71
2025-11-01,Clean,2025-11-01,0,290,290,294,69494.92,19381.1,1.0,19381.1,66.83
2025-11-01,Clean,2025-12-01,1,290,48,49,13653.51,2939.43,0.1655,22320.53,76.97
2025-11-01,Clean,2026-01-01,2,290,41,41,14806.06,2962.7,0.1414,25283.23,87.18
2025-11-01,Clean,2026-02-01,3,290,43,44,11147.12,2382.35,0.1483,27665.58,95.4
2025-11-01,Clean,2026-03-01,4,290,31,31,8375.26,2148.26,0.1069,29813.84,102.81
2025-11-01,Clean,2026-04-01,5,290,18,18,3826.36,873.62,0.0621,30687.46,105.82
2025-11-01,Clean,2026-05-01,6,290,27,27,9548.57,2397.77,0.0931,33085.23,114.09
2025-11-01,Clean,2026-06-01,7,290,19,20,4409.33,1631.7,0.0655,34716.93,119.71
2026-04-01,Late and returned,2026-04-01,0,15,15,15,3687.18,563.13,1.0,563.13,37.54
2026-04-01,Late and returned,2026-05-01,1,15,1,1,33.23,9.7,0.0667,572.83,38.19
2026-04-01,Late and returned,2026-06-01,2,15,1,1,113.06,58.1,0.0667,630.93,42.06
2024-02-01,Late and returned,2024-02-01,0,11,11,12,6846.97,1208.76,1.0,1208.76,109.89
2024-02-01,Late and returned,2024-03-01,1,11,1,1,341.32,112.0,0.0909,1320.76,120.07
2024-02-01,Late and returned,2024-04-01,2,11,0,0,0.00,0.0,0.0,1320.76,120.07
2024-02-01,Late and returned,2024-05-01,3,11,0,0,0.00,0.0,0.0,1320.76,120.07
2024-02-01,Late and returned,2024-06-01,4,11,1,1,117.17,62.17,0.0909,1382.93,125.72
2024-02-01,Late and returned,2024-07-01,5,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2024-08-01,6,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2024-09-01,7,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2024-10-01,8,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2024-11-01,9,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2024-12-01,10,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-01-01,11,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-02-01,12,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-03-01,13,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-04-01,14,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-05-01,15,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-06-01,16,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-07-01,17,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-08-01,18,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-09-01,19,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-10-01,20,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-11-01,21,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2025-12-01,22,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2026-01-01,23,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2026-02-01,24,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2026-03-01,25,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2026-04-01,26,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2026-05-01,27,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-02-01,Late and returned,2026-06-01,28,11,0,0,0.00,0.0,0.0,1382.93,125.72
2024-03-01,Returned,2024-03-01,0,45,45,46,13330.08,1293.99,1.0,1293.99,28.76
2024-03-01,Returned,2024-04-01,1,45,2,2,1150.14,259.43,0.0444,1553.42,34.52
2024-03-01,Returned,2024-05-01,2,45,8,8,2950.35,-316.23,0.1778,1237.19,27.49
2024-03-01,Returned,2024-06-01,3,45,4,4,720.00,97.82,0.0889,1335.01,29.67
2024-03-01,Returned,2024-07-01,4,45,2,2,745.12,244.35,0.0444,1579.36,35.1
2024-03-01,Returned,2024-08-01,5,45,2,2,435.66,40.88,0.0444,1620.24,36.01
2024-03-01,Returned,2024-09-01,6,45,1,1,392.62,92.71,0.0222,1712.95,38.07
2024-03-01,Returned,2024-10-01,7,45,0,0,0.00,0.0,0.0,1712.95,38.07
2024-03-01,Returned,2024-11-01,8,45,1,1,94.64,35.51,0.0222,1748.46,38.85
2024-03-01,Returned,2024-12-01,9,45,0,0,0.00,0.0,0.0,1748.46,38.85
2024-03-01,Returned,2025-01-01,10,45,0,0,0.00,0.0,0.0,1748.46,38.85
2024-03-01,Returned,2025-02-01,11,45,0,0,0.00,0.0,0.0,1748.46,38.85
2024-03-01,Returned,2025-03-01,12,45,1,1,62.01,33.33,0.0222,1781.79,39.6
2024-03-01,Returned,2025-04-01,13,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-05-01,14,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-06-01,15,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-07-01,16,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-08-01,17,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-09-01,18,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-10-01,19,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-11-01,20,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2025-12-01,21,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2026-01-01,22,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2026-02-01,23,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2026-03-01,24,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2026-04-01,25,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2026-05-01,26,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-03-01,Returned,2026-06-01,27,45,0,0,0.00,0.0,0.0,1781.79,39.6
2024-07-01,Returned,2024-07-01,0,67,67,70,26109.60,3327.17,1.0,3327.17,49.66
2024-07-01,Returned,2024-08-01,1,67,10,11,4423.23,1646.67,0.1493,4973.84,74.24
2024-07-01,Returned,2024-09-01,2,67,6,6,1070.11,515.4,0.0896,5489.24,81.93
2024-07-01,Returned,2024-10-01,3,67,7,7,2233.38,357.75,0.1045,5846.99,87.27
2024-07-01,Returned,2024-11-01,4,67,7,8,1116.35,111.61,0.1045,5958.6,88.93
2024-07-01,Returned,2024-12-01,5,67,3,3,919.11,233.72,0.0448,6192.32,92.42
2024-07-01,Returned,2025-01-01,6,67,1,1,256.08,89.69,0.0149,6282.01,93.76
2024-07-01,Returned,2025-02-01,7,67,3,3,403.55,100.33,0.0448,6382.34,95.26
2024-07-01,Returned,2025-03-01,8,67,1,1,186.86,21.97,0.0149,6404.31,95.59
2024-07-01,Returned,2025-04-01,9,67,2,2,84.96,7.68,0.0299,6411.99,95.7
2024-07-01,Returned,2025-05-01,10,67,2,2,220.21,66.37,0.0299,6478.36,96.69
2024-07-01,Returned,2025-06-01,11,67,1,1,100.06,28.82,0.0149,6507.18,97.12
2024-07-01,Returned,2025-07-01,12,67,1,1,24.93,-0.29,0.0149,6506.89,97.12
2024-07-01,Returned,2025-08-01,13,67,0,0,0.00,0.0,0.0,6506.89,97.12
2024-07-01,Returned,2025-09-01,14,67,1,1,172.61,61.31,0.0149,6568.2,98.03
2024-07-01,Returned,2025-10-01,15,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2025-11-01,16,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2025-12-01,17,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2026-01-01,18,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2026-02-01,19,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2026-03-01,20,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2026-04-01,21,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2026-05-01,22,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-07-01,Returned,2026-06-01,23,67,0,0,0.00,0.0,0.0,6568.2,98.03
2024-08-01,Returned,2024-08-01,0,63,63,63,22187.39,3259.9,1.0,3259.9,51.74
2024-08-01,Returned,2024-09-01,1,63,6,6,711.72,256.35,0.0952,3516.25,55.81
2024-08-01,Returned,2024-10-01,2,63,13,13,5445.44,991.32,0.2063,4507.57,71.55
2024-08-01,Returned,2024-11-01,3,63,9,9,2311.40,716.14,0.1429,5223.71,82.92
2024-08-01,Returned,2024-12-01,4,63,3,3,772.63,30.97,0.0476,5254.68,83.41
2024-08-01,Returned,2025-01-01,5,63,1,1,122.84,72.91,0.0159,5327.59,84.56
2024-08-01,Returned,2025-02-01,6,63,4,4,1117.82,363.91,0.0635,5691.5,90.34
2024-08-01,Returned,2025-03-01,7,63,0,0,0.00,0.0,0.0,5691.5,90.34
2024-08-01,Returned,2025-04-01,8,63,1,1,644.52,304.85,0.0159,5996.35,95.18
2024-08-01,Returned,2025-05-01,9,63,1,1,290.67,47.51,0.0159,6043.86,95.93
2024-08-01,Returned,2025-06-01,10,63,3,3,1075.97,62.9,0.0476,6106.76,96.93
2024-08-01,Returned,2025-07-01,11,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2025-08-01,12,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2025-09-01,13,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2025-10-01,14,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2025-11-01,15,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2025-12-01,16,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2026-01-01,17,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2026-02-01,18,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2026-03-01,19,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2026-04-01,20,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2026-05-01,21,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-08-01,Returned,2026-06-01,22,63,0,0,0.00,0.0,0.0,6106.76,96.93
2024-12-01,Returned,2024-12-01,0,91,91,96,33748.64,2338.03,1.0,2338.03,25.69
2024-12-01,Returned,2025-01-01,1,91,18,18,5081.80,1295.65,0.1978,3633.68,39.93
2024-12-01,Returned,2025-02-01,2,91,16,16,3255.76,893.58,0.1758,4527.26,49.75
2024-12-01,Returned,2025-03-01,3,91,11,11,2384.85,696.18,0.1209,5223.44,57.4
2024-12-01,Returned,2025-04-01,4,91,7,7,2436.49,688.23,0.0769,5911.67,64.96
2024-12-01,Returned,2025-05-01,5,91,8,8,2870.32,867.34,0.0879,6779.01,74.49
2024-12-01,Returned,2025-06-01,6,91,2,2,217.66,74.88,0.022,6853.89,75.32
2024-12-01,Returned,2025-07-01,7,91,5,5,1650.41,205.74,0.0549,7059.63,77.58
2024-12-01,Returned,2025-08-01,8,91,0,0,0.00,0.0,0.0,7059.63,77.58
2024-12-01,Returned,2025-09-01,9,91,1,1,335.97,93.96,0.011,7153.59,78.61
2024-12-01,Returned,2025-10-01,10,91,1,1,208.44,30.36,0.011,7183.95,78.94
2024-12-01,Returned,2025-11-01,11,91,1,1,169.90,83.48,0.011,7267.43,79.86
2024-12-01,Returned,2025-12-01,12,91,0,0,0.00,0.0,0.0,7267.43,79.86
2024-12-01,Returned,2026-01-01,13,91,1,1,87.99,49.96,0.011,7317.39,80.41
2024-12-01,Returned,2026-02-01,14,91,0,0,0.00,0.0,0.0,7317.39,80.41
2024-12-01,Returned,2026-03-01,15,91,1,1,322.04,129.19,0.011,7446.58,81.83
2024-12-01,Returned,2026-04-01,16,91,0,0,0.00,0.0,0.0,7446.58,81.83
2024-12-01,Returned,2026-05-01,17,91,0,0,0.00,0.0,0.0,7446.58,81.83
2024-12-01,Returned,2026-06-01,18,91,0,0,0.00,0.0,0.0,7446.58,81.83
2025-01-01,Clean,2025-01-01,0,151,151,154,39808.18,9519.59,1.0,9519.59,63.04
2025-01-01,Clean,2025-02-01,1,151,19,19,4756.75,1309.83,0.1258,10829.42,71.72
2025-01-01,Clean,2025-03-01,2,151,27,27,7794.82,2033.74,0.1788,12863.16,85.19
2025-01-01,Clean,2025-04-01,3,151,19,20,7874.79,1166.76,0.1258,14029.92,92.91
2025-01-01,Clean,2025-05-01,4,151,17,17,5359.71,75.71,0.1126,14105.63,93.41
2025-01-01,Clean,2025-06-01,5,151,17,17,3385.13,1034.59,0.1126,15140.22,100.27
2025-01-01,Clean,2025-07-01,6,151,6,6,1966.27,706.14,0.0397,15846.36,104.94
2025-01-01,Clean,2025-08-01,7,151,12,12,3677.54,1280.04,0.0795,17126.4,113.42
2025-01-01,Clean,2025-09-01,8,151,8,8,2383.92,453.4,0.053,17579.8,116.42
2025-01-01,Clean,2025-10-01,9,151,6,6,624.44,66.16,0.0397,17645.96,116.86
2025-01-01,Clean,2025-11-01,10,151,5,5,1761.51,449.93,0.0331,18095.89,119.84
2025-01-01,Clean,2025-12-01,11,151,3,3,898.18,32.17,0.0199,18128.06,120.05
2025-01-01,Clean,2026-01-01,12,151,4,4,1988.77,300.12,0.0265,18428.18,122.04
