customer_id,month,company_name,segment,industry,region,acquisition_channel,plan_name,billing_period,tenure_months,mrr,licensed_seats,active_users,seat_utilization,sessions,sessions_per_active_user,feature_adoption_score,support_tickets,csat_score,health_score,risk_tier,risk_tier_rank,churned_within_90_days
CUS-01099,2026-03-01,Basalt Stone Retail,SMB,Financial Services,LATAM,Partner,Growth,annual,2,1192.32,32,20,0.625,188,9.4,62.0,3,3.7,56.1,Watch,2,0
CUS-01099,2026-04-01,Basalt Stone Retail,SMB,Financial Services,LATAM,Partner,Growth,annual,3,1192.32,32,19,0.5938,539,28.37,59.9,5,3.54,51.4,At Risk,3,0
CUS-01099,2026-05-01,Basalt Stone Retail,SMB,Financial Services,LATAM,Partner,Growth,annual,4,782.46,21,13,0.619,379,29.15,52.7,0,4.11,60.2,Watch,2,0
CUS-01099,2026-06-01,Basalt Stone Retail,SMB,Financial Services,LATAM,Partner,Growth,annual,5,782.46,21,14,0.6667,116,8.29,56.4,0,3.55,60.6,Watch,2,0
CUS-01099,2026-07-01,Basalt Stone Retail,SMB,Financial Services,LATAM,Partner,Growth,annual,6,782.46,21,15,0.7143,169,11.27,58.3,3,3.79,60.8,Watch,2,0
CUS-01099,2026-08-01,Basalt Stone Retail,SMB,Financial Services,LATAM,Partner,Growth,annual,7,782.46,21,14,0.6667,382,27.29,51.0,1,3.62,59.2,Watch,2,0
CUS-01100,2026-01-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,0,225.0,9,5,0.5556,129,25.8,55.1,3,3.61,50.3,At Risk,3,0
CUS-01100,2026-02-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,1,225.0,9,6,0.6667,96,16.0,69.6,1,4.1,63.7,Watch,2,0
CUS-01100,2026-03-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,2,225.0,9,6,0.6667,102,17.0,67.7,0,4.23,65.6,Watch,2,0
CUS-01100,2026-04-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,3,225.0,9,7,0.7778,184,26.29,64.1,2,4.05,66.1,Watch,2,0
CUS-01100,2026-05-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,4,225.0,9,7,0.7778,183,26.14,62.6,0,4.17,69.3,Watch,2,0
CUS-01100,2026-06-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,5,225.0,9,7,0.7778,183,26.14,64.6,2,4.05,67.1,Watch,2,0
CUS-01100,2026-07-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,6,300.0,12,11,0.9167,353,32.09,73.8,1,4.28,77.8,Healthy,1,0
CUS-01100,2026-08-01,Solstice Peak Health,SMB,Professional Services,North America,Partner,Starter,monthly,7,300.0,12,11,0.9167,139,12.64,75.9,2,4.29,77.5,Healthy,1,0
CUS-01101,2026-01-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,0,19564.38,241,189,0.7842,1958,10.36,72.4,1,4.18,69.1,Watch,2,0
CUS-01101,2026-02-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,1,19564.38,241,194,0.805,1823,9.4,59.6,2,4.31,66.6,Watch,2,0
CUS-01101,2026-03-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,2,26545.86,327,268,0.8196,5399,20.15,74.7,1,4.64,74.2,Healthy,1,0
CUS-01101,2026-04-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,3,37018.08,456,361,0.7917,3356,9.3,72.0,2,4.46,70.7,Healthy,1,0
CUS-01101,2026-05-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,4,37018.08,456,323,0.7083,8449,26.16,74.4,1,4.34,69.0,Watch,2,0
CUS-01101,2026-06-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,5,37018.08,456,328,0.7193,8171,24.91,68.4,0,4.73,71.6,Healthy,1,0
CUS-01101,2026-07-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,6,37018.08,456,323,0.7083,9247,28.63,64.0,0,4.44,69.0,Watch,2,0
CUS-01101,2026-08-01,Lumen Vale Retail,Enterprise,Education,EMEA,Inbound,Enterprise,annual,7,37018.08,456,328,0.7193,9072,27.66,74.9,2,3.62,66.0,Watch,2,0
CUS-01102,2026-01-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,0,414.9,10,7,0.7,64,9.14,70.7,2,3.94,62.9,Watch,2,0
CUS-01102,2026-02-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,1,414.9,10,7,0.7,188,26.86,64.3,4,4.07,59.8,Watch,2,0
CUS-01102,2026-03-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,2,414.9,10,7,0.7,179,25.57,67.1,1,4.21,65.4,Watch,2,0
CUS-01102,2026-04-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,3,414.9,10,7,0.7,58,8.29,66.4,1,4.12,65.2,Watch,2,0
CUS-01102,2026-05-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,4,414.9,10,7,0.7,118,16.86,62.7,1,4.42,66.2,Watch,2,0
CUS-01102,2026-06-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,5,414.9,10,7,0.7,116,16.57,64.0,4,3.88,60.5,Watch,2,0
CUS-01102,2026-07-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,6,414.9,10,7,0.7,192,27.43,69.3,1,4.28,68.0,Watch,2,0
CUS-01102,2026-08-01,Quartz Cove Partners,SMB,Education,North America,Self-Serve,Growth,monthly,7,414.9,10,7,0.7,233,33.29,69.2,1,4.37,68.8,Watch,2,0
CUS-01103,2026-01-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,0,219.6,9,7,0.7778,199,28.43,77.3,1,4.67,72.5,Healthy,1,0
CUS-01103,2026-02-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,1,219.6,9,7,0.7778,250,35.71,79.6,1,4.73,73.8,Healthy,1,0
CUS-01103,2026-03-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,2,219.6,9,7,0.7778,132,18.86,85.0,2,3.96,70.5,Healthy,1,0
CUS-01103,2026-04-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,3,219.6,9,7,0.7778,67,9.57,76.3,3,4.29,69.1,Watch,2,0
CUS-01103,2026-05-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,4,170.8,7,6,0.8571,199,33.17,74.7,0,4.92,79.2,Healthy,1,0
CUS-01103,2026-06-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,5,170.8,7,5,0.7143,84,16.8,75.8,1,4.44,70.6,Healthy,1,0
CUS-01103,2026-07-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,6,170.8,7,5,0.7143,137,27.4,73.0,1,4.64,71.3,Healthy,1,0
CUS-01103,2026-08-01,Cobalt Court Systems,SMB,Healthcare,EMEA,Marketplace,Starter,monthly,7,170.8,7,5,0.7143,49,9.8,79.7,3,4.82,71.8,Healthy,1,0
CUS-01104,2026-01-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,0,3400.8,52,33,0.6346,475,14.39,69.2,0,4.73,66.3,Watch,2,0
CUS-01104,2026-02-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,1,3400.8,52,30,0.5769,282,9.4,66.4,1,4.38,60.7,Watch,2,0
CUS-01104,2026-03-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,2,3400.8,52,26,0.5,206,7.92,83.9,1,4.22,61.7,Watch,2,0
CUS-01104,2026-04-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,3,3400.8,52,19,0.3654,143,7.53,54.9,0,4.27,50.9,At Risk,3,0
CUS-01104,2026-05-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,4,3400.8,52,15,0.2885,327,21.8,54.6,2,3.76,43.2,At Risk,3,0
CUS-01104,2026-06-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,5,3400.8,52,15,0.2885,279,18.6,62.4,2,3.68,45.1,At Risk,3,0
CUS-01104,2026-07-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,6,3400.8,52,13,0.25,77,5.92,52.0,0,3.73,44.2,At Risk,3,0
CUS-01104,2026-08-01,Quartz Cross Systems,Mid-Market,Software & Technology,North America,Inbound,Scale,annual,7,3400.8,52,14,0.2692,104,7.43,62.4,4,4.11,44.8,At Risk,3,0
CUS-01105,2026-01-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,0,23109.57,251,183,0.7291,6175,33.74,77.5,1,4.86,71.6,Healthy,1,0
CUS-01105,2026-02-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,1,23109.57,251,185,0.7371,1494,8.08,77.2,0,4.46,71.5,Healthy,1,0
CUS-01105,2026-03-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,2,25135.11,273,209,0.7656,6293,30.11,69.8,4,4.17,64.8,Watch,2,0
CUS-01105,2026-04-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,3,25135.11,273,207,0.7582,4154,20.07,72.2,3,4.44,68.1,Watch,2,0
CUS-01105,2026-05-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,4,25135.11,273,217,0.7949,3796,17.49,72.5,2,4.27,70.4,Healthy,1,0
CUS-01105,2026-06-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,5,25135.11,273,223,0.8168,7577,33.98,72.9,1,4.54,74.4,Healthy,1,0
CUS-01105,2026-07-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,6,29370.33,319,268,0.8401,2575,9.61,86.0,4,4.29,74.1,Healthy,1,0
CUS-01105,2026-08-01,Juniper Watch Networks,Enterprise,Retail & E-commerce,APAC,Outbound,Enterprise,annual,7,29370.33,319,267,0.837,9547,35.76,81.2,1,4.1,75.9,Healthy,1,0
CUS-01106,2026-01-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,0,585.0,13,9,0.6923,203,22.56,71.4,6,4.49,60.5,Watch,2,0
CUS-01106,2026-02-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,1,585.0,13,10,0.7692,240,24.0,78.4,0,4.59,73.7,Healthy,1,0
CUS-01106,2026-03-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,2,585.0,13,9,0.6923,108,12.0,80.1,2,4.03,66.2,Watch,2,0
CUS-01106,2026-04-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,3,585.0,13,9,0.6923,291,32.33,75.6,1,4.78,70.5,Healthy,1,0
CUS-01106,2026-05-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,4,585.0,13,10,0.7692,96,9.6,71.6,1,4.61,72.1,Healthy,1,0
CUS-01106,2026-06-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,5,585.0,13,9,0.6923,187,20.78,63.0,0,4.26,66.8,Watch,2,0
CUS-01106,2026-07-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,6,585.0,13,10,0.7692,136,13.6,76.0,0,4.57,75.1,Healthy,1,0
CUS-01106,2026-08-01,Bluefin Harbour Networks,SMB,Software & Technology,North America,Self-Serve,Growth,monthly,7,585.0,13,9,0.6923,174,19.33,74.4,0,4.48,71.6,Healthy,1,0
CUS-01107,2026-01-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,0,27769.83,309,180,0.5825,5498,30.54,44.1,3,3.8,49.6,At Risk,3,0
CUS-01107,2026-02-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,1,27769.83,309,176,0.5696,4710,26.76,58.4,4,3.23,49.0,At Risk,3,0
CUS-01107,2026-03-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,2,27769.83,309,188,0.6084,5888,31.32,51.1,6,3.34,47.1,At Risk,3,0
CUS-01107,2026-04-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,3,27769.83,309,179,0.5793,5406,30.2,53.1,4,3.31,49.2,At Risk,3,0
CUS-01107,2026-05-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,4,27769.83,309,162,0.5243,1200,7.41,43.0,4,3.77,47.2,At Risk,3,0
CUS-01107,2026-06-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,5,27769.83,309,167,0.5405,3137,18.78,38.5,3,3.82,48.7,At Risk,3,0
CUS-01107,2026-07-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,6,21299.19,237,144,0.6076,2053,14.26,50.7,0,4.03,59.6,Watch,2,0
CUS-01107,2026-08-01,Onyx Stone Labs,Enterprise,Financial Services,North America,Outbound,Enterprise,annual,7,26152.17,291,184,0.6323,3487,18.95,58.3,2,3.95,60.0,Watch,2,0
CUS-01108,2026-01-01,Vertex Watch Financial,Mid-Market,Financial Services,North America,Inbound,Scale,annual,0,7497.0,119,88,0.7395,1004,11.41,56.9,3,3.89,59.5,Watch,2,0
CUS-01108,2026-02-01,Vertex Watch Financial,Mid-Market,Financial Services,North America,Inbound,Scale,annual,1,7497.0,119,92,0.7731,788,8.57,63.8,2,4.21,65.8,Watch,2,0
CUS-01108,2026-03-01,Vertex Watch Financial,Mid-Market,Financial Services,North America,Inbound,Scale,annual,2,10521.0,167,129,0.7725,3762,29.16,53.2,4,3.9,59.5,Watch,2,1
CUS-01108,2026-04-01,Vertex Watch Financial,Mid-Market,Financial Services,North America,Inbound,Scale,annual,3,10521.0,167,139,0.8323,4899,35.24,71.6,7,4.12,64.3,Watch,2,1
CUS-01108,2026-05-01,Vertex Watch Financial,Mid-Market,Financial Services,North America,Inbound,Scale,annual,4,9009.0,143,119,0.8322,2346,19.71,58.4,2,4.18,68.0,Watch,2,1
CUS-01109,2026-01-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,0,681.12,16,9,0.5625,96,10.67,63.4,3,3.56,52.4,At Risk,3,0
CUS-01109,2026-02-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,1,681.12,16,8,0.5,154,19.25,58.1,1,3.87,53.0,At Risk,3,0
CUS-01109,2026-03-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,2,681.12,16,9,0.5625,99,11.0,64.7,2,3.94,56.7,Watch,2,0
CUS-01109,2026-04-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,3,681.12,16,8,0.5,145,18.13,57.7,1,3.78,53.3,At Risk,3,0
CUS-01109,2026-05-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,4,681.12,16,8,0.5,209,26.13,60.0,2,3.59,52.1,At Risk,3,0
CUS-01109,2026-06-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,5,681.12,16,8,0.5,118,14.75,47.0,0,4.32,55.4,Watch,2,0
CUS-01109,2026-07-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,6,681.12,16,8,0.5,91,11.38,62.2,2,3.95,55.3,Watch,2,0
CUS-01109,2026-08-01,Ridge Bridge Networks,Mid-Market,Software & Technology,North America,Inbound,Growth,monthly,7,681.12,16,8,0.5,163,20.38,54.2,1,4.33,56.9,Watch,2,0
CUS-01110,2026-01-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,0,1092.29,27,15,0.5556,253,16.87,57.8,2,3.98,54.1,At Risk,3,0
CUS-01110,2026-02-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,1,970.92,24,14,0.5833,228,16.29,59.0,2,3.71,54.5,At Risk,3,0
CUS-01110,2026-03-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,2,566.37,14,8,0.5714,176,22.0,51.6,2,4.0,54.1,At Risk,3,0
CUS-01110,2026-04-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,3,566.37,14,8,0.5714,99,12.38,50.7,3,3.4,50.0,At Risk,3,0
CUS-01110,2026-05-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,4,566.37,14,8,0.5714,71,8.88,42.1,3,3.62,49.4,At Risk,3,0
CUS-01110,2026-06-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,5,566.37,14,8,0.5714,175,21.88,51.0,2,4.15,55.9,Watch,2,0
CUS-01110,2026-07-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,6,566.37,14,9,0.6429,256,28.44,55.3,1,3.61,58.8,Watch,2,0
CUS-01110,2026-08-01,Lumen Arbor Logistics,Mid-Market,Software & Technology,North America,Partner,Growth,monthly,7,566.37,14,9,0.6429,267,29.67,52.8,1,3.46,57.9,Watch,2,0
CUS-01111,2026-01-01,Northwind Vale Logistics,SMB,Media & Entertainment,EMEA,Inbound,Growth,monthly,0,1191.92,27,20,0.7407,463,23.15,75.3,0,4.08,68.9,Watch,2,1
CUS-01112,2026-01-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,0,832.55,21,13,0.619,212,16.31,79.8,3,4.46,63.3,Watch,2,0
CUS-01112,2026-02-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,1,832.55,21,12,0.5714,281,23.42,62.5,2,4.24,57.6,Watch,2,0
CUS-01112,2026-03-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,2,911.84,23,11,0.4783,263,23.91,71.5,0,4.46,60.1,Watch,2,0
CUS-01112,2026-04-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,3,911.84,23,11,0.4783,116,10.55,74.1,1,4.27,59.0,Watch,2,0
CUS-01112,2026-05-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,4,911.84,23,8,0.3478,58,7.25,74.2,1,4.4,54.9,At Risk,3,0
CUS-01112,2026-06-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,5,1229.0,31,10,0.3226,123,12.3,68.0,0,4.57,54.8,At Risk,3,0
CUS-01112,2026-07-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,6,1229.0,31,9,0.2903,152,16.89,61.0,1,4.08,48.5,At Risk,3,0
CUS-01112,2026-08-01,Northwind Point Energy,Mid-Market,Software & Technology,EMEA,Outbound,Growth,annual,7,1229.0,31,8,0.2581,146,18.25,70.8,3,3.53,44.8,At Risk,3,0
CUS-01113,2026-01-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,0,900.0,20,11,0.55,148,13.45,59.6,3,3.9,52.7,At Risk,3,0
CUS-01113,2026-02-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,1,900.0,20,12,0.6,291,24.25,59.3,2,3.86,56.0,Watch,2,0
CUS-01113,2026-03-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,2,900.0,20,12,0.6,254,21.17,60.7,2,3.81,56.6,Watch,2,0
CUS-01113,2026-04-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,3,1215.0,27,15,0.5556,242,16.13,67.0,2,4.14,58.4,Watch,2,0
CUS-01113,2026-05-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,4,1215.0,27,14,0.5185,164,11.71,58.8,3,3.69,51.8,At Risk,3,0
CUS-01113,2026-06-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,5,1215.0,27,12,0.4444,118,9.83,54.4,1,4.29,53.7,At Risk,3,0
CUS-01113,2026-07-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,6,1215.0,27,11,0.4074,260,23.64,51.6,3,3.48,45.3,At Risk,3,0
CUS-01113,2026-08-01,Aster Watch Group,SMB,Professional Services,EMEA,Marketplace,Growth,monthly,7,1215.0,27,12,0.4444,265,22.08,50.2,1,4.12,52.6,At Risk,3,0
CUS-01114,2026-01-01,Basalt Harbour Partners,SMB,Education,North America,Self-Serve,Growth,monthly,0,423.45,10,6,0.6,109,18.17,54.8,3,4.12,54.6,At Risk,3,1
CUS-01114,2026-02-01,Basalt Harbour Partners,SMB,Education,North America,Self-Serve,Growth,monthly,1,423.45,10,7,0.7,228,32.57,61.3,2,4.16,62.0,Watch,2,1
CUS-01115,2026-01-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,0,1242.95,33,21,0.6364,459,21.86,58.7,3,4.6,59.4,Watch,2,0
CUS-01115,2026-02-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,1,1242.95,33,20,0.6061,204,10.2,72.2,1,4.05,61.7,Watch,2,0
CUS-01115,2026-03-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,2,1242.95,33,21,0.6364,656,31.24,74.3,1,4.51,66.2,Watch,2,0
CUS-01115,2026-04-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,3,1242.95,33,21,0.6364,660,31.43,78.0,1,4.33,66.6,Watch,2,0
CUS-01115,2026-05-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,4,1242.95,33,19,0.5758,333,17.53,68.3,2,3.75,58.0,Watch,2,0
CUS-01115,2026-06-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,5,753.3,20,11,0.55,311,28.27,64.0,2,3.79,56.5,Watch,2,0
CUS-01115,2026-07-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,6,753.3,20,11,0.55,86,7.82,63.5,1,4.22,60.2,Watch,2,0
CUS-01115,2026-08-01,Crestline Vale Labs,SMB,Media & Entertainment,North America,Inbound,Growth,annual,7,753.3,20,12,0.6,258,21.5,68.7,0,4.04,64.3,Watch,2,0
CUS-01116,2026-01-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,0,6832.88,95,54,0.5684,1218,22.56,58.0,1,4.02,56.1,Watch,2,0
CUS-01116,2026-02-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,1,6832.88,95,57,0.6,1579,27.7,61.9,2,3.81,56.4,Watch,2,0
CUS-01116,2026-03-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,2,6832.88,95,58,0.6105,1669,28.78,64.8,2,3.64,57.2,Watch,2,0
CUS-01116,2026-04-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,3,6832.88,95,55,0.5789,1212,22.04,78.2,3,4.34,61.9,Watch,2,0
CUS-01116,2026-05-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,4,6832.88,95,63,0.6632,967,15.35,59.0,1,4.04,61.9,Watch,2,0
CUS-01116,2026-06-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,5,6832.88,95,57,0.6,829,14.54,68.3,4,4.34,59.9,Watch,2,0
CUS-01116,2026-07-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,6,6832.88,95,55,0.5789,1138,20.69,73.4,3,3.97,60.1,Watch,2,0
CUS-01116,2026-08-01,Ridge Point Technologies,Mid-Market,Logistics & Transport,EMEA,Inbound,Scale,monthly,7,6832.88,95,56,0.5895,816,14.57,67.9,1,4.19,63.2,Watch,2,0
CUS-01117,2026-01-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,0,830.66,21,12,0.5714,318,26.5,56.7,1,4.52,58.4,Watch,2,0
CUS-01117,2026-02-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,1,553.77,14,8,0.5714,232,29.0,73.5,3,3.79,56.8,Watch,2,0
CUS-01117,2026-03-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,2,553.77,14,9,0.6429,234,26.0,68.2,2,3.86,60.4,Watch,2,0
CUS-01117,2026-04-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,3,553.77,14,8,0.5714,86,10.75,67.8,1,3.98,59.7,Watch,2,0
CUS-01117,2026-05-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,4,553.77,14,9,0.6429,250,27.78,65.0,0,4.2,64.6,Watch,2,0
CUS-01117,2026-06-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,5,395.55,10,6,0.6,162,27.0,68.1,1,4.51,64.4,Watch,2,0
CUS-01117,2026-07-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,6,395.55,10,5,0.5,117,23.4,65.3,2,4.17,57.2,Watch,2,0
CUS-01117,2026-08-01,Falcon Field Technologies,Mid-Market,Software & Technology,North America,Outbound,Growth,annual,7,395.55,10,6,0.6,132,22.0,69.4,2,4.14,62.5,Watch,2,0
CUS-01118,2026-01-01,Meridian Point Analytics,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,0,70.72,3,2,0.6667,54,27.0,84.8,1,4.59,69.6,Watch,2,0
CUS-01118,2026-02-01,Meridian Point Analytics,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,1,47.15,2,1,0.5,23,23.0,74.5,3,4.25,56.5,Watch,2,0
CUS-01118,2026-03-01,Meridian Point Analytics,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,2,47.15,2,1,0.5,11,11.0,78.4,0,4.73,64.1,Watch,2,0
CUS-01118,2026-04-01,Meridian Point Analytics,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,3,47.15,2,1,0.5,32,32.0,77.8,1,4.41,61.5,Watch,2,0
CUS-01118,2026-05-01,Meridian Point Analytics,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,4,47.15,2,1,0.5,26,26.0,82.4,1,4.14,61.7,Watch,2,0
CUS-01118,2026-06-01,Meridian Point Analytics,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,5,47.15,2,1,0.5,13,13.0,64.0,2,4.26,56.9,Watch,2,0
CUS-01118,2026-07-01,Meridian Point Analytics,SMB,Media & Entertainment,North America,Self-Serve,Starter,monthly,6,47.15,2,1,0.5,9,9.0,78.4,2,4.2,60.6,Watch,2,0
