invoice_id,customer_id,company_name,segment,region,subscription_id,plan_name,invoice_date,invoice_month,period_start,period_end,billing_period,amount,status,paid_date,payment_method,attempts,collected_amount,at_risk_amount,days_to_pay,is_failed,is_dunning_recovered
INV-010524,CUS-01079,Falcon Vale Systems,SMB,North America,SUB-01079-00,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,752.76,paid,2026-03-01,Credit card,1,752.76,0.00,0,0,0
INV-010525,CUS-01079,Falcon Vale Systems,SMB,North America,SUB-01079-00,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,752.76,paid,2026-04-03,Invoice / wire,1,752.76,0.00,2,0,0
INV-010526,CUS-01079,Falcon Vale Systems,SMB,North America,SUB-01079-00,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,752.76,paid,2026-05-02,Invoice / wire,1,752.76,0.00,1,0,0
INV-010527,CUS-01079,Falcon Vale Systems,SMB,North America,SUB-01079-01,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,974.16,paid,2026-06-04,Credit card,1,974.16,0.00,3,0,0
INV-010528,CUS-01079,Falcon Vale Systems,SMB,North America,SUB-01079-01,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,974.16,paid,2026-07-02,ACH / bank transfer,1,974.16,0.00,1,0,0
INV-010529,CUS-01079,Falcon Vale Systems,SMB,North America,SUB-01079-01,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,974.16,paid,2026-08-01,Credit card,1,974.16,0.00,0,0,0
INV-010530,CUS-01080,Juniper Gate Retail,SMB,EMEA,SUB-01080-00,Starter,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,274.73,paid,2025-12-01,Credit card,1,274.73,0.00,0,0,0
INV-010531,CUS-01081,Vertex Vale Labs,SMB,APAC,SUB-01081-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,121.00,paid,2026-01-01,ACH / bank transfer,1,121.00,0.00,0,0,0
INV-010532,CUS-01081,Vertex Vale Labs,SMB,APAC,SUB-01081-00,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,121.00,paid,2026-02-03,Credit card,1,121.00,0.00,2,0,0
INV-010533,CUS-01081,Vertex Vale Labs,SMB,APAC,SUB-01081-00,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,121.00,paid,2026-03-02,Credit card,1,121.00,0.00,1,0,0
INV-010534,CUS-01081,Vertex Vale Labs,SMB,APAC,SUB-01081-00,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,121.00,paid,2026-04-03,Invoice / wire,1,121.00,0.00,2,0,0
INV-010535,CUS-01081,Vertex Vale Labs,SMB,APAC,SUB-01081-00,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,121.00,paid,2026-05-04,ACH / bank transfer,1,121.00,0.00,3,0,0
INV-010536,CUS-01081,Vertex Vale Labs,SMB,APAC,SUB-01081-00,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,121.00,paid,2026-06-03,Credit card,1,121.00,0.00,2,0,0
INV-010537,CUS-01081,Vertex Vale Labs,SMB,APAC,SUB-01081-00,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,121.00,paid,2026-07-01,Credit card,1,121.00,0.00,0,0,0
INV-010538,CUS-01082,Meridian Vale Retail,Enterprise,APAC,SUB-01082-00,Scale,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,53430.36,paid,2026-01-07,Invoice / wire,1,53430.36,0.00,6,0,0
INV-010539,CUS-01083,Corvus Vale Media,Mid-Market,EMEA,SUB-01083-00,Scale,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,94428.00,paid,2026-01-22,ACH / bank transfer,1,94428.00,0.00,21,0,0
INV-010540,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,642.60,paid,2026-01-03,Invoice / wire,1,642.60,0.00,2,0,0
INV-010541,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,642.60,paid,2026-02-04,Credit card,1,642.60,0.00,3,0,0
INV-010542,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,642.60,paid,2026-03-04,ACH / bank transfer,1,642.60,0.00,3,0,0
INV-010543,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,642.60,paid,2026-04-02,Credit card,1,642.60,0.00,1,0,0
INV-010544,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,642.60,paid,2026-05-02,Credit card,1,642.60,0.00,1,0,0
INV-010545,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,642.60,paid,2026-06-01,Credit card,1,642.60,0.00,0,0,0
INV-010546,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,642.60,paid,2026-07-02,Invoice / wire,1,642.60,0.00,1,0,0
INV-010547,CUS-01084,Halcyon Cove Health,SMB,North America,SUB-01084-00,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,642.60,paid,2026-08-04,Credit card,1,642.60,0.00,3,0,0
INV-010548,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,513.54,paid,2026-01-01,Credit card,1,513.54,0.00,0,0,0
INV-010549,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,513.54,paid,2026-02-01,ACH / bank transfer,1,513.54,0.00,0,0,0
INV-010550,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,513.54,paid,2026-03-02,Credit card,1,513.54,0.00,1,0,0
INV-010551,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,513.54,paid,2026-04-01,Credit card,1,513.54,0.00,0,0,0
INV-010552,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,513.54,paid,2026-05-04,Credit card,1,513.54,0.00,3,0,0
INV-010553,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,513.54,paid,2026-06-03,Credit card,1,513.54,0.00,2,0,0
INV-010554,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,513.54,paid,2026-07-01,Credit card,1,513.54,0.00,0,0,0
INV-010555,CUS-01085,Beacon Arbor Systems,SMB,EMEA,SUB-01085-00,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,513.54,paid,2026-08-01,ACH / bank transfer,1,513.54,0.00,0,0,0
INV-010556,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,123.00,paid,2026-01-02,Credit card,1,123.00,0.00,1,0,0
INV-010557,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,123.00,paid,2026-02-01,ACH / bank transfer,1,123.00,0.00,0,0,0
INV-010558,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,123.00,paid,2026-03-01,ACH / bank transfer,1,123.00,0.00,0,0,0
INV-010559,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,123.00,paid,2026-04-03,ACH / bank transfer,1,123.00,0.00,2,0,0
INV-010560,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,123.00,paid,2026-05-03,Credit card,1,123.00,0.00,2,0,0
INV-010561,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,123.00,paid,2026-06-03,Credit card,1,123.00,0.00,2,0,0
INV-010562,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,123.00,paid,2026-07-03,Credit card,1,123.00,0.00,2,0,0
INV-010563,CUS-01086,Falcon Forge Solutions,SMB,North America,SUB-01086-00,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,123.00,paid,2026-08-02,Credit card,1,123.00,0.00,1,0,0
INV-010564,CUS-01087,Lumen Stone Systems,Mid-Market,APAC,SUB-01087-00,Scale,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,3880.80,paid,2026-01-03,ACH / bank transfer,1,3880.80,0.00,2,0,0
INV-010565,CUS-01088,Cobalt Forge Networks,SMB,North America,SUB-01088-00,Starter,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,2346.36,paid,2026-01-09,Credit card,1,2346.36,0.00,8,0,0
INV-010566,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,75.00,paid,2026-01-01,ACH / bank transfer,1,75.00,0.00,0,0,0
INV-010567,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-00,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,75.00,paid,2026-02-04,ACH / bank transfer,1,75.00,0.00,3,0,0
INV-010568,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-00,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,75.00,paid,2026-03-02,Credit card,1,75.00,0.00,1,0,0
INV-010569,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-00,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,75.00,paid,2026-04-01,Credit card,1,75.00,0.00,0,0,0
INV-010570,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-01,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,50.00,paid,2026-05-03,Credit card,1,50.00,0.00,2,0,0
INV-010571,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-01,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,50.00,paid,2026-06-03,ACH / bank transfer,1,50.00,0.00,2,0,0
INV-010572,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-02,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,75.00,paid,2026-07-03,ACH / bank transfer,1,75.00,0.00,2,0,0
INV-010573,CUS-01089,Harbor Cove Energy,SMB,APAC,SUB-01089-02,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,75.00,paid,2026-08-02,Credit card,1,75.00,0.00,1,0,0
INV-010574,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,441.00,paid,2026-01-02,Credit card,1,441.00,0.00,1,0,0
INV-010575,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-00,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,441.00,paid,2026-02-03,Invoice / wire,1,441.00,0.00,2,0,0
INV-010576,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-00,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,441.00,paid,2026-03-08,Credit card,2,441.00,0.00,7,0,1
INV-010577,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-00,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,441.00,paid,2026-04-03,Credit card,1,441.00,0.00,2,0,0
INV-010578,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-01,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,196.00,paid,2026-05-04,Invoice / wire,1,196.00,0.00,3,0,0
INV-010579,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-01,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,196.00,paid,2026-06-04,Credit card,1,196.00,0.00,3,0,0
INV-010580,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-01,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,196.00,paid,2026-07-04,Credit card,1,196.00,0.00,3,0,0
INV-010581,CUS-01090,Lumen Gate Media,SMB,EMEA,SUB-01090-01,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,196.00,paid,2026-08-01,Credit card,1,196.00,0.00,0,0,0
INV-010582,CUS-01091,Harbor Court Solutions,SMB,EMEA,SUB-01091-00,Starter,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,540.00,paid,2026-01-05,Credit card,1,540.00,0.00,4,0,0
INV-010583,CUS-01092,Pioneer Forge Industries,SMB,EMEA,SUB-01092-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,983.25,paid,2026-01-02,Credit card,1,983.25,0.00,1,0,0
INV-010584,CUS-01092,Pioneer Forge Industries,SMB,EMEA,SUB-01092-00,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,983.25,paid,2026-02-02,Credit card,1,983.25,0.00,1,0,0
INV-010585,CUS-01092,Pioneer Forge Industries,SMB,EMEA,SUB-01092-01,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,1154.25,paid,2026-03-01,ACH / bank transfer,1,1154.25,0.00,0,0,0
INV-010586,CUS-01092,Pioneer Forge Industries,SMB,EMEA,SUB-01092-01,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,1154.25,paid,2026-04-04,Credit card,1,1154.25,0.00,3,0,0
INV-010587,CUS-01093,Pioneer Bridge Energy,Mid-Market,North America,SUB-01093-00,Growth,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,22014.72,paid,2026-01-14,Invoice / wire,1,22014.72,0.00,13,0,0
INV-010588,CUS-01094,Ridge Peak Labs,SMB,North America,SUB-01094-00,Starter,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,1593.00,paid,2026-01-15,Invoice / wire,1,1593.00,0.00,14,0,0
INV-010589,CUS-01095,Basalt Arbor Health,Enterprise,APAC,SUB-01095-00,Enterprise,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,439837.20,paid,2026-01-02,Credit card,1,439837.20,0.00,1,0,0
INV-010590,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,1262.25,paid,2026-01-01,Credit card,1,1262.25,0.00,0,0,0
INV-010591,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,1262.25,paid,2026-02-04,ACH / bank transfer,1,1262.25,0.00,3,0,0
INV-010592,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,1262.25,paid,2026-03-01,Credit card,1,1262.25,0.00,0,0,0
INV-010593,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,1262.25,paid,2026-04-01,Credit card,1,1262.25,0.00,0,0,0
INV-010594,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,1262.25,paid,2026-05-02,Credit card,1,1262.25,0.00,1,0,0
INV-010595,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,1262.25,paid,2026-06-01,Credit card,1,1262.25,0.00,0,0,0
INV-010596,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,1262.25,paid,2026-07-01,Credit card,1,1262.25,0.00,0,0,0
INV-010597,CUS-01096,Ridge Forge Logistics,SMB,North America,SUB-01096-00,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,1262.25,paid,2026-08-02,Credit card,1,1262.25,0.00,1,0,0
INV-010598,CUS-01097,Nimbus Cove Technologies,SMB,North America,SUB-01097-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,333.90,paid,2026-01-02,Credit card,1,333.90,0.00,1,0,0
INV-010599,CUS-01097,Nimbus Cove Technologies,SMB,North America,SUB-01097-00,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,333.90,paid,2026-02-03,Credit card,1,333.90,0.00,2,0,0
INV-010600,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,824.22,paid,2026-01-01,Credit card,1,824.22,0.00,0,0,0
INV-010601,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-01,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,1084.50,paid,2026-02-01,Invoice / wire,1,1084.50,0.00,0,0,0
INV-010602,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-02,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,1214.64,paid,2026-03-02,Credit card,1,1214.64,0.00,1,0,0
INV-010603,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-02,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,1214.64,paid,2026-04-04,Credit card,1,1214.64,0.00,3,0,0
INV-010604,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-02,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,1214.64,paid,2026-05-01,Credit card,1,1214.64,0.00,0,0,0
INV-010605,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-02,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,1214.64,paid,2026-06-13,Credit card,3,1214.64,0.00,12,0,1
INV-010606,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-02,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,1214.64,paid,2026-07-02,Credit card,1,1214.64,0.00,1,0,0
INV-010607,CUS-01098,Zephyr Cove Financial,SMB,EMEA,SUB-01098-02,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,1214.64,paid,2026-08-04,ACH / bank transfer,1,1214.64,0.00,3,0,0
INV-010608,CUS-01099,Basalt Stone Retail,SMB,LATAM,SUB-01099-00,Growth,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,21014.64,paid,2026-01-17,ACH / bank transfer,1,21014.64,0.00,16,0,0
INV-010609,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,225.00,paid,2026-01-01,Credit card,1,225.00,0.00,0,0,0
INV-010610,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-00,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,225.00,paid,2026-02-04,Credit card,1,225.00,0.00,3,0,0
INV-010611,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-00,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,225.00,paid,2026-03-03,Credit card,1,225.00,0.00,2,0,0
INV-010612,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-00,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,225.00,paid,2026-04-01,Credit card,1,225.00,0.00,0,0,0
INV-010613,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-00,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,225.00,paid,2026-05-01,Credit card,1,225.00,0.00,0,0,0
INV-010614,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-00,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,225.00,paid,2026-06-01,Invoice / wire,1,225.00,0.00,0,0,0
INV-010615,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-01,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,300.00,paid,2026-07-04,Credit card,1,300.00,0.00,3,0,0
INV-010616,CUS-01100,Solstice Peak Health,SMB,North America,SUB-01100-01,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,300.00,paid,2026-08-03,Credit card,1,300.00,0.00,2,0,0
INV-010617,CUS-01101,Lumen Vale Retail,Enterprise,EMEA,SUB-01101-00,Enterprise,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,234772.56,paid,2026-01-09,Credit card,1,234772.56,0.00,8,0,0
INV-010618,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,414.90,paid,2026-01-03,ACH / bank transfer,1,414.90,0.00,2,0,0
INV-010619,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,414.90,paid,2026-02-03,ACH / bank transfer,1,414.90,0.00,2,0,0
INV-010620,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,414.90,paid,2026-03-02,Credit card,1,414.90,0.00,1,0,0
INV-010621,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,414.90,paid,2026-04-04,Credit card,1,414.90,0.00,3,0,0
INV-010622,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,414.90,paid,2026-05-03,Invoice / wire,1,414.90,0.00,2,0,0
INV-010623,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,414.90,paid,2026-06-01,Credit card,1,414.90,0.00,0,0,0
INV-010624,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,414.90,paid,2026-07-02,Invoice / wire,1,414.90,0.00,1,0,0
INV-010625,CUS-01102,Quartz Cove Partners,SMB,North America,SUB-01102-00,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,414.90,paid,2026-08-04,Credit card,1,414.90,0.00,3,0,0
INV-010626,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,219.60,paid,2026-01-03,Credit card,1,219.60,0.00,2,0,0
INV-010627,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-00,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,219.60,paid,2026-02-01,Credit card,1,219.60,0.00,0,0,0
INV-010628,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-00,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,219.60,paid,2026-03-01,Credit card,1,219.60,0.00,0,0,0
INV-010629,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-00,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,219.60,paid,2026-04-04,Credit card,1,219.60,0.00,3,0,0
INV-010630,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-01,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,170.80,paid,2026-05-02,Credit card,1,170.80,0.00,1,0,0
INV-010631,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-01,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,170.80,paid,2026-06-02,ACH / bank transfer,1,170.80,0.00,1,0,0
INV-010632,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-01,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,170.80,paid,2026-07-02,ACH / bank transfer,1,170.80,0.00,1,0,0
INV-010633,CUS-01103,Cobalt Court Systems,SMB,EMEA,SUB-01103-01,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,170.80,paid,2026-08-04,Credit card,1,170.80,0.00,3,0,0
INV-010634,CUS-01104,Quartz Cross Systems,Mid-Market,North America,SUB-01104-00,Scale,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,40809.60,paid,2026-01-21,Invoice / wire,1,40809.60,0.00,20,0,0
INV-010635,CUS-01105,Juniper Watch Networks,Enterprise,APAC,SUB-01105-00,Enterprise,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,277314.84,paid,2026-01-16,ACH / bank transfer,1,277314.84,0.00,15,0,0
INV-010636,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,585.00,paid,2026-01-01,Invoice / wire,1,585.00,0.00,0,0,0
INV-010637,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,585.00,paid,2026-02-04,ACH / bank transfer,1,585.00,0.00,3,0,0
INV-010638,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,585.00,paid,2026-03-02,ACH / bank transfer,1,585.00,0.00,1,0,0
INV-010639,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,585.00,paid,2026-04-02,Credit card,1,585.00,0.00,1,0,0
INV-010640,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,585.00,paid,2026-05-04,Credit card,1,585.00,0.00,3,0,0
INV-010641,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,585.00,paid,2026-06-02,Credit card,1,585.00,0.00,1,0,0
INV-010642,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,585.00,paid,2026-07-04,ACH / bank transfer,1,585.00,0.00,3,0,0
INV-010643,CUS-01106,Bluefin Harbour Networks,SMB,North America,SUB-01106-00,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,585.00,paid,2026-08-03,Credit card,1,585.00,0.00,2,0,0
INV-010644,CUS-01107,Onyx Stone Labs,Enterprise,North America,SUB-01107-00,Enterprise,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,333237.96,paid,2026-01-12,ACH / bank transfer,1,333237.96,0.00,11,0,0
